Hrapx,Hrapy,Lat,Lon,Globvalue
764.3333,397.9167,36.2393,-88.1915,0.4783
811.25,508.3333,39.6927,-84.4111,0.4783
551.6667,298.0833,34.1812,-98.3826,0.4783
524.75,328.5833,35.0245,-99.431,0.4783
677.0833,225.1667,31.1924,-93.6329,0.4783
797.6667,532.4167,40.8501,-84.601,0.4792
194.25,709.4167,49.7332,-118.0321,0.4792
478.5833,220.5,31.684,-101.7552,0.4792
851.4167,235.8333,30.0274,-86.7157,0.4792
658.4167,346.5,35.0776,-93.418,0.4792
816.8333,536.6667,40.7376,-83.6268,0.4792
513.4167,205.3333,31.2708,-100.3761,0.4792
598.0833,302.9167,34.1747,-96.3581,0.4792
686.5,539.75,41.5706,-90.0298,0.4792
807.6667,224.3333,30.1226,-88.5164,0.4792
584.4167,286.3333,33.712,-97.0354,0.4792
765.8333,448.3333,37.9309,-87.4462,0.4792
726.9167,227.8333,30.9742,-91.6256,0.4792
590.9167,627.4167,46.326,-93.9547,0.4792
505.8333,555.75,43.2475,-99.327,0.48
854.5833,219.0833,29.2107,-86.8148,0.48
640.9167,369.75,35.7017,-93.9941,0.48
216.9167,727.3333,50.6561,-116.8735,0.48
469.9167,259.0833,33.2433,-102.0298,0.48
201.0833,714.9167,50.0187,-117.6901,0.48
648.0833,382.5833,36.3439,-93.5226,0.48
461.75,210.6667,31.5508,-102.466,0.48
539.0833,591.8333,44.7864,-97.1696,0.48
782.5,528,40.7025,-85.424,0.48
206.6667,769,52.2354,-118.1221,0.48
712.9167,378.4167,35.656,-90.7255,0.48
541.9167,612.1667,45.8748,-96.8945,0.4808
788.75,220.1667,30.1418,-89.2892,0.4808
235,699.75,49.5163,-115.4008,0.4808
531.5833,238.9167,32.2251,-99.5071,0.4808
462.3333,249.0833,32.9248,-102.3715,0.4808
704.25,396.0833,36.3973,-90.9048,0.4808
469.75,614.0833,46.2007,-100.9888,0.4808
879.8333,199,28.1659,-86.1468,0.4808
801.8333,494.8333,39.3233,-85.0747,0.4808
559,247.0833,32.4934,-98.3166,0.4808
628.25,346.1667,35.1102,-94.7475,0.4808
729.3333,478.3333,38.8841,-88.8009,0.4808
278.5833,694.5833,49.5021,-112.6576,0.4808
558.4167,223.1667,31.5151,-98.4541,0.4808
587.4167,242.5833,32.2597,-97.1673,0.4808
540.5833,361.5,36.1595,-98.5188,0.4817
466.5,236.4167,32.5349,-102.2281,0.4817
715.6667,114.3333,26.5115,-93.0127,0.4817
466.4167,592.25,45.141,-101.2888,0.4817
599.4167,229.9167,31.4626,-96.7609,0.4817
604.9167,584.75,44.1813,-93.6163,0.4825
604.6667,323.9167,34.843,-95.924,0.4825
779.1667,503.4167,40.0838,-85.9575,0.4825
217.6667,726.75,50.64,-116.8187,0.4825
516.5,317.6667,34.8254,-99.8373,0.4825
463.4167,206.5833,31.4474,-102.409,0.4825
722.75,391.75,36.1771,-90.1137,0.4825
211.5833,714.4167,50.0873,-117.0357,0.4825
842.9167,553.8333,40.9659,-82.0871,0.4825
695.3333,382.3333,35.9262,-91.4407,0.4825
993.6667,225.4167,28.0764,-81.6662,0.4833
549.6667,634.25,46.4674,-96.2707,0.4833
784.1667,148.9167,26.9676,-90.2269,0.4833
466.1667,261.3333,33.3494,-102.1808,0.4833
704.6667,227.6667,31.0749,-92.509,0.4833
585.8333,266.1667,32.9763,-97.0896,0.4833
728.5833,479.25,38.9144,-88.8216,0.4833
803.0833,533.4167,40.8374,-84.33,0.4833
698.1667,398.75,36.3877,-91.173,0.4833
795.0833,524.3333,40.6218,-84.8635,0.4833
213.8333,714.3333,50.1099,-116.8952,0.4833
534.8333,212.4167,31.3384,-99.4728,0.4833
684.1667,466.1667,38.535,-91.1373,0.4842
561.0833,284,33.6951,-98.0472,0.4842
409.5833,54.3333,26.4059,-104.6618,0.4842
455.4167,76,26.7748,-102.8867,0.4842
486.5,306.25,34.6319,-101.2022,0.4842
498.5,211.4167,31.4405,-100.9603,0.4842
701.6667,451.4167,38.484,-90.3454,0.4842
635.0833,277,33.1806,-94.9509,0.4842
796.1667,490.75,39.1142,-85.4077,0.485
486.4167,235.75,32.2932,-101.3997,0.485
257.9167,710.25,50.0758,-114.0876,0.485
564.5833,297.8333,34.2765,-97.8234,0.485
552.5,274.3333,33.4017,-98.4549,0.485
228.8333,707.5,49.7902,-115.8672,0.485
289.25,693.5833,49.5413,-111.9884,0.485
512.1667,294.5833,34.1257,-100.1073,0.485
536.5,255.5,32.9102,-99.2204,0.485
789.3333,485.4167,39.0102,-85.8073,0.485
670.5,363.1667,35.4901,-92.7486,0.485
556.0833,234.9167,32.084,-98.5038,0.485
473.0833,301.6667,34.639,-101.7968,0.485
833.1667,496.1667,39.0182,-83.6184,0.4858
463.25,247.8333,32.8509,-102.3323,0.4858
721.9167,227.4167,30.9998,-91.827,0.4858
602.6667,368.3333,35.8456,-95.7006,0.4858
500.25,585.75,44.8253,-99.3943,0.4858
711.4167,495.3333,39.9787,-89.3395,0.4858
753.3333,231.5833,30.9134,-90.5466,0.4858
490.6667,247.4167,32.6746,-101.1733,0.4858
540.75,326.75,35.1768,-98.721,0.4858
652.0833,329.9167,34.9106,-93.7997,0.4858
690,396.6667,36.5001,-91.5283,0.4858
559.3333,587.5,44.7745,-96.1181,0.4858
614.75,283.0833,33.4236,-95.7613,0.4867
578.4167,306.25,34.4532,-97.1765,0.4867
789.25,477.75,38.7476,-85.932,0.4867
646.5833,380.5833,36.3066,-93.6091,0.4867
478.0833,240.6667,32.534,-101.7239,0.4867
559.9167,602.3333,45.122,-95.9995,0.4867
617.9167,312.25,34.4107,-95.4392,0.4867
502.0833,208.9167,31.4064,-100.8166,0.4867
795.4167,215.25,29.7953,-89.088,0.4867
770.6667,505,39.8815,-86.3883,0.4875
539.75,209.9167,31.2465,-99.2851,0.4875
488.9167,587,45.0179,-100.0237,0.4875
639.6667,444.8333,38.5585,-93.3077,0.4875
216.1667,712.1667,49.9459,-116.7132,0.4875
460.25,305.4167,34.7439,-102.3575,0.4875
644.5833,219.1667,31.0536,-94.9883,0.4875
772.75,143.4167,26.6843,-90.7096,0.4875
559.8333,279.3333,33.569,-98.1203,0.4875
217.75,727.4167,50.6645,-116.8222,0.4875
226,701.0833,49.5055,-115.9648,0.4875
463.6667,308.5833,34.7691,-102.2035,0.4875
565.5833,213.5,31.2661,-98.2117,0.4883
535.5833,268.5,33.2192,-99.2003,0.4883
750.1667,503,40.0967,-87.3532,0.4883
521.5833,298.8333,34.2924,-99.6931,0.4883
722.1667,550.3333,42.3255,-87.9561,0.4883
549.5833,210.1667,31.2674,-98.88,0.4883
837.1667,491.3333,38.7548,-83.5308,0.4883
652.25,402.3333,37.0624,-93.1491,0.4883
617.4167,359.25,35.7412,-95.0988,0.4883
522.4167,219.3333,31.4931,-99.9609,0.4883
675,220,30.8212,-93.7698,0.4883
630.5833,216.4167,31.1813,-95.5611,0.4883
470.25,223.5,31.8392,-102.0952,0.4892
572.8333,304.6667,34.2194,-97.4461,0.4892
718.5833,227.25,31.0331,-91.9597,0.4892
836,231.1667,29.9603,-87.3585,0.4892
532.3333,363,36.4175,-98.8869,0.4892
515.0833,220.8333,31.7248,-100.2472,0.4892
558.9167,300.5,34.3018,-98.066,0.4892
688.3333,346.6667,35.049,-92.0998,0.4892
504.6667,288,34.0175,-100.4608,0.4892
638.1667,371.0833,35.8496,-94.0928,0.4892
525.4167,303.3333,34.4628,-99.5061,0.4892
849.5,217.1667,29.1971,-87.0286,0.4892
581.1667,272.1667,33.2665,-97.2542,0.4892
538.75,287.9167,33.8305,-98.9923,0.4892
411.9167,217.8333,31.8561,-104.5204,0.4892
496.75,233.1667,32.2168,-100.9676,0.4892
606.3333,613.3333,45.5316,-93.2677,0.4892
755.5833,470.5,38.7664,-87.5858,0.4892
571.6667,284.9167,33.7626,-97.5894,0.4892
543,258.9167,32.9194,-98.9278,0.4892
196.75,708.5,49.7237,-117.8667,0.4892
559.0833,307.4167,34.5431,-98.0143,0.49
472.9167,246,32.7816,-101.931,0.49
724.6667,152.25,27.4553,-92.3959,0.49
613,286.75,33.5495,-95.8149,0.49
594.6667,459.9167,38.6448,-95.4509,0.49
452.6667,222.0833,31.8649,-102.8238,0.49
810.75,124.1667,26.2841,-89.4714,0.49
564.5833,218.25,31.3938,-98.2369,0.49
680.0833,455.6667,38.5706,-91.3658,0.49
484.75,582.75,44.9343,-100.2757,0.49
642,145.9167,27.6585,-95.5479,0.49
213.5833,727.0833,50.6161,-117.0795,0.49
779,489.8333,38.9244,-86.3323,0.49
485.4167,226.8333,31.8424,-101.459,0.49
565.4167,262.75,33.0485,-97.9654,0.49
679.6667,387.6667,36.0615,-92.106,0.4908
673.8333,376.25,35.7719,-92.4739,0.4908
741.6667,395.8333,36.2112,-89.2483,0.4908
664,219.1667,31.0856,-94.2003,0.4908
215.1667,724.1667,50.5128,-116.9414,0.4908
508,306.6667,34.6007,-100.2574,0.4908
211.0833,726.75,50.5773,-117.2317,0.4908
731.3333,167.25,27.722,-92.0386,0.4908
720.5833,398.8333,36.3671,-90.1455,0.4908
851.75,443.3333,37.0748,-83.6963,0.4908
522.9167,256.5833,32.9891,-99.7875,0.4917
551.6667,296.6667,34.2841,-98.3858,0.4917
808.8333,435.5,37.1174,-85.7137,0.4917
624,222.6667,31.3658,-95.7858,0.4917
613.5,282.0833,33.3547,-95.8269,0.4917
816.6667,519.5,40.1614,-83.9447,0.4917
508.9167,251.75,32.784,-100.394,0.4917
479.75,244,32.6778,-101.6479,0.4917
729.25,466.25,38.787,-88.8627,0.4917
583.4167,632.75,46.3039,-94.3557,0.4925
576.5833,605.6667,45.1716,-95.0283,0.4925
758.5833,478.6667,39.0212,-87.3276,0.4925
476.5833,592,45.2981,-100.6888,0.4925
481.9167,214.4167,31.5604,-101.6385,0.4925
824.25,227.75,30.0426,-87.8454,0.4925
667.3333,78.3333,25.8928,-95.022,0.4925
506.5833,329,35.0657,-100.2331,0.4925
492.3333,582,44.822,-99.8481,0.4925
495.4167,208.8333,31.3411,-101.089,0.4925
844,439.6667,37.0507,-84.0905,0.4925
564.1667,223.0833,31.4943,-98.2263,0.4925
632.25,222.75,31.2403,-95.4631,0.4925
564.5,250.4167,32.4746,-98.0785,0.4925
544.5833,260.9167,33.092,-98.8542,0.4925
574.75,88.5,26.3713,-98.3641,0.4933
884.4167,226.75,29.1636,-85.6098,0.4933
610.0833,575.4167,44.0097,-93.4861,0.4933
558.6667,273.5833,33.3934,-98.1938,0.4933
481.9167,302.8333,34.5992,-101.4053,0.4933
502.5,252.4167,32.8833,-100.6628,0.4933
592.75,299.0833,33.9963,-96.6135,0.4933
515.75,281.25,33.7649,-100.0057,0.4933
576.5833,297.25,34.0571,-97.3122,0.4933
514.5833,83.8333,26.6748,-100.6348,0.4933
842.5,438,37.0154,-84.1824,0.4933
227.1667,703.8333,49.6333,-115.9277,0.4933
528.6667,257.5833,33.0123,-99.5412,0.4933
619,343.75,35.1379,-95.1732,0.4942
865.5,186.8333,27.6751,-86.8502,0.4942
591.4167,266,32.8591,-96.8594,0.4942
563.0833,302.0833,34.2352,-97.8744,0.4942
556.4167,215.4167,31.286,-98.5845,0.4942
534.75,242.6667,32.4255,-99.3519,0.4942
636.5,312.1667,34.3578,-94.6325,0.4942
669.5833,458.6667,38.647,-91.8144,0.4942
815.0833,560.5,41.5594,-83.2642,0.4942
685.5833,394.5833,36.648,-91.7228,0.495
505.5833,591.1667,45.2033,-99.0715,0.495
699.0833,369.1667,35.4558,-91.4443,0.495
547.0833,258.3333,32.8815,-98.7583,0.495
838.25,421.75,36.5039,-84.627,0.495
524.8333,334.9167,35.3126,-99.3959,0.495
571.75,264,33.0846,-97.6937,0.495
659.5833,221.0833,31.149,-94.3639,0.4958
265.8333,692.1667,49.4151,-113.4262,0.4958
516.5,255.25,32.9221,-100.0616,0.4958
509.3333,261.25,33.1484,-100.3438,0.4958
508.9167,220,31.6109,-100.5107,0.4958
533.75,256.75,32.8433,-99.3269,0.4958
560.6667,284.1667,33.7378,-98.0697,0.4967
808.5,558.5833,41.5846,-83.6144,0.4967
727.3333,212.0833,29.9898,-91.7684,0.4967
209.75,726.25,50.5483,-117.3084,0.4967
536.5833,217.8333,31.5332,-99.3821,0.4967
591.1667,615.4167,45.6556,-94.1043,0.4967
725.5,398.9167,36.4063,-89.9059,0.4967
837,543.9167,40.7201,-82.5539,0.4967
547.25,300.6667,34.2866,-98.5679,0.4967
461.5833,590.25,45.1352,-101.5297,0.4967
882.8333,222.25,29.0446,-85.7267,0.4967
816.4167,429.9167,36.9011,-85.4579,0.4967
617,216.5833,31.2521,-96.1102,0.4967
812.0833,222.9167,29.8934,-88.3646,0.4975
590.0833,369.6667,35.8861,-96.2667,0.4975
525.9167,221.9167,31.5679,-99.8063,0.4975
503.5,262.3333,33.2025,-100.5891,0.4975
512.5,215.8333,31.6202,-100.3708,0.4975
527.9167,597,45.084,-97.8212,0.4975
457.1667,215.75,31.7046,-102.655,0.4975
484.6667,591.9167,45.1317,-100.2489,0.4975
510.0833,621.8333,46.3358,-98.6272,0.4975
540.5,634.75,46.6435,-96.788,0.4975
777,511.3333,40.0265,-85.9926,0.4975
496.9167,207.75,31.4113,-101.0352,0.4975
631.8333,223.5,31.4026,-95.4637,0.4975
465.25,588.5833,44.9611,-101.3268,0.4975
579.8333,265,32.9302,-97.3511,0.4975
549.6667,214.5,31.2695,-98.8528,0.4983
199.5833,713.25,49.936,-117.7594,0.4983
569.6667,366.0833,36.1239,-97.1835,0.4983
506.75,254.0833,32.7807,-100.4701,0.4983
625.9167,371.8333,35.7436,-94.6528,0.4983
782.25,421.6667,36.7816,-87.097,0.4983
593.0833,222.8333,31.4272,-97.0429,0.4983
199.3333,714.3333,49.9762,-117.7898,0.4983
526.3333,319.5833,34.8273,-99.3931,0.4992
713.5,228.0833,30.9822,-92.1628,0.4992
507.4167,243.8333,32.4973,-100.4894,0.4992
587.0833,333.5833,35.0312,-96.631,0.4992
744.1667,414.9167,36.8164,-88.8754,0.4992
719.8333,559.4167,42.6895,-87.9354,0.4992
509.6667,271.6667,33.5267,-100.2919,0.4992
291.75,696.1667,49.6302,-111.8533,0.4992
833.5833,573.6667,41.6997,-82.136,0.4992
638.25,373.9167,35.8226,-94.0746,0.4992
543.8333,608.9167,45.4696,-96.824,0.5
214.9167,715.3333,50.1585,-116.8412,0.5
768.3333,415.0833,36.7003,-87.802,0.5
420.75,218.5,31.7449,-104.1563,0.5
850.25,213.5,29.0789,-87.045,0.5
545.4167,216.8333,31.5239,-99.0248,0.5
527,289.8333,33.9486,-99.4917,0.5
536.5833,299.6667,34.1789,-99.0411,0.5
564.6667,223.25,31.4837,-98.2038,0.5
568.1667,292.5,33.9404,-97.7039,0.5
543.9167,241.1667,32.3488,-98.9848,0.5008
593.5833,366,35.757,-96.1188,0.5008
775.0833,234.4167,30.8151,-89.6664,0.5008
475.5833,225.8333,32.0775,-101.8701,0.5008
631.25,607.9167,44.8988,-91.9677,0.5008
458.0833,586.75,44.9994,-101.7417,0.5008
572.0833,320.25,34.7748,-97.3852,0.5008
469.4167,221.25,31.8321,-102.1306,0.5008
873.9167,238.25,29.8126,-85.841,0.5008
810.6667,473.6667,38.4958,-85.0138,0.5008
483.3333,226.3333,31.9936,-101.5515,0.5008
592.1667,367.5833,35.8166,-96.1852,0.5008
553.5833,292.0833,34.0188,-98.3322,0.5008
218.0833,726.3333,50.6241,-116.7871,0.5008
798.3333,495.8333,38.9067,-85.3588,0.5017
563.3333,294.8333,34.1542,-97.901,0.5017
215.1667,718,50.2677,-116.8604,0.5017
580.25,302.4167,34.1408,-97.1375,0.5017
268.4167,700.5,49.752,-113.3407,0.5017
694.9167,230.75,31.1568,-92.8731,0.5025
502.5833,275.1667,33.74,-100.5884,0.5025
524.9167,222.1667,31.6696,-99.8364,0.5025
217.1667,716.75,50.2363,-116.7198,0.5025
661.5,383.1667,36.1503,-92.9456,0.5025
630,283.1667,33.3881,-95.1197,0.5025
548,221.3333,31.5999,-98.8953,0.5025
197.5833,709.5,49.7702,-117.8296,0.5025
826.3333,229.8333,30.0038,-87.7433,0.5025
572.5,290.75,33.913,-97.5267,0.5033
593.4167,339.75,35.0875,-96.3416,0.5033
201.25,772.25,52.3146,-118.5265,0.5033
665.1667,584.25,44.0471,-90.4401,0.5033
690.75,451.8333,38.5132,-90.8528,0.5033
707.8333,229.0833,31.0278,-92.3771,0.5033
589.9167,259.9167,32.7259,-96.9553,0.5033
571.4167,224.4167,31.4874,-97.9237,0.5033
657.1667,140.5833,27.5091,-95.0005,0.5033
534.3333,275.8333,33.6052,-99.2265,0.5033
548.25,302,34.1605,-98.5174,0.5033
910.9167,184.3333,27.1241,-85.2573,0.5033
584,326,34.9354,-96.816,0.5033
435.3333,230.4167,32.3587,-103.5426,0.5042
743,227.5,30.8299,-90.9969,0.5042
746.75,225.4167,30.7873,-90.8667,0.5042
499.25,586.75,44.971,-99.4434,0.5042
828.6667,422.1667,36.6408,-85.0307,0.5042
582.8333,274.1667,33.327,-97.173,0.5042
681.25,346.8333,35.12,-92.4053,0.5042
485.25,214.5,31.5109,-101.488,0.5042
490.5833,587.5833,44.9693,-99.9305,0.5042
807.8333,454.8333,37.9958,-85.428,0.5042
213.6667,728.6667,50.6819,-117.0955,0.505
520.1667,291.4167,33.9781,-99.7737,0.505
556.25,295.4167,34.12,-98.2021,0.505
554.9167,210.1667,31.1981,-98.6578,0.505
602.25,266.5,32.8243,-96.4035,0.505
207.25,714.4167,50.0492,-117.3034,0.505
635.75,378.0833,36.0008,-94.1475,0.505
553.9167,285.5833,33.7226,-98.3492,0.505
682.3333,455.4167,38.6237,-91.2104,0.505
553.4167,325.9167,34.8771,-98.1766,0.505
463.6667,227.75,32.1817,-102.3603,0.505
253.4167,711,50.0831,-114.3786,0.5058
571.4167,271.5,33.2164,-97.6679,0.5058
609,194.5833,29.9565,-96.5411,0.5058
742.9167,225.25,30.8059,-91.0186,0.5058
562.0833,301,34.2947,-97.9265,0.5058
960.9167,217.3333,28.1118,-82.9555,0.5058
611.3333,372.1667,35.8043,-95.3085,0.5058
400.5,219.1667,32.0435,-105,0.5058
609.4167,280.5,33.3694,-96.0097,0.5058
559.3333,217.75,31.4729,-98.4481,0.5058
196.5833,704.5,49.5642,-117.8212,0.5067
494.6667,230.6667,31.9389,-101.065,0.5067
581.75,359.5833,35.7065,-96.7076,0.5067
579.4167,588.1667,44.818,-95.0174,0.5067
596.8333,286,33.7849,-96.5049,0.5067
223.8333,703.6667,49.5839,-116.1278,0.5067
534.0833,243.3333,32.3881,-99.3783,0.5067
551.5,253.75,32.6688,-98.5985,0.5067
482,230.3333,32.1318,-101.598,0.5067
822.4167,454.9167,37.8485,-84.7816,0.5067
625.1667,319.25,34.6858,-95.0641,0.5067
216,725.75,50.5849,-116.9101,0.5067
583.8333,305.75,34.3292,-96.953,0.5067
545.0833,271.25,33.284,-98.7893,0.5067
626.4167,576.75,44.2306,-92.5727,0.5067
577.9167,364.3333,35.6837,-96.845,0.5067
495.5,235.3333,32.2875,-101.0135,0.5075
717.75,388.3333,36.1931,-90.3656,0.5075
640,221.5,31.2091,-95.1559,0.5075
579.75,262.5833,32.8449,-97.3646,0.5075
561.1667,286.25,33.7913,-98.0364,0.5075
753,476.1667,38.9194,-87.6349,0.5075
617.9167,454.6667,38.6352,-94.3486,0.5075
490,232,32.1869,-101.2627,0.5083
799,539.25,40.8791,-84.4465,0.5083
782.8333,481.0833,38.9496,-86.1719,0.5083
214.1667,719.1667,50.3057,-116.9378,0.5083
525.0833,295.0833,34.2126,-99.549,0.5083
521.25,228.9167,31.9135,-99.9685,0.5083
568.5,262.6667,32.8332,-97.8361,0.5083
210.75,727.5,50.6082,-117.2627,0.5083
558.9167,275,33.4048,-98.1799,0.5092
790.8333,172.75,27.5546,-89.7723,0.5092
499.5833,230.25,31.9308,-100.8637,0.5092
550.0833,224.3333,31.6632,-98.8016,0.5092
222,703,49.5448,-116.232,0.5092
520,295.5,34.0328,-99.774,0.5092
775.3333,418.6667,36.8659,-87.4271,0.5092
467.3333,233,32.261,-102.2054,0.5092
446,213.1667,31.6181,-103.1165,0.5092
567.5,247.75,32.5095,-97.9623,0.5092
704.9167,455.6667,38.5852,-90.1512,0.51
682.75,385.4167,35.8392,-92.0254,0.51
619.6667,373,36.1863,-94.9013,0.51
632.25,285.5833,33.4599,-95.0035,0.51
516.9167,234,32.2213,-100.1359,0.51
204.1667,716.0833,50.0932,-117.5162,0.51
595.4167,231.4167,31.6244,-96.9128,0.51
195.1667,716.4167,50.0241,-118.0754,0.51
595.3333,304.6667,34.4074,-96.4568,0.51
596.5,216.9167,31.2541,-96.9445,0.51
450.9167,250.25,33.0638,-102.8611,0.51
511.3333,240.25,32.3222,-100.3402,0.51
821.75,492.1667,38.9846,-84.2093,0.51
799.9167,521.25,40.0386,-84.761,0.5108
545.75,291.5,33.9538,-98.6701,0.5108
525,584.5,44.8088,-98.0384,0.5108
531,230.75,32.1057,-99.558,0.5108
543.5833,254.6667,32.8657,-98.9267,0.5108
223,704,49.5733,-116.1808,0.5108
194.5,713.3333,49.897,-118.0724,0.5108
554.75,307.4167,34.5247,-98.2063,0.5108
478.6667,235,32.3278,-101.7268,0.5108
658.6667,460.3333,39.1746,-92.2402,0.5117
563.4167,215.1667,31.28,-98.2968,0.5117
501.75,351.4167,35.8611,-100.3356,0.5117
820,552.5,41.2387,-83.1858,0.5117
761.3333,529.5,40.8419,-86.418,0.5117
648.6667,369.0833,35.7089,-93.6425,0.5117
544.6667,233.1667,31.8878,-98.9902,0.5117
568.5,215.9167,31.3228,-98.0845,0.5117
418.75,211.25,31.763,-104.2466,0.5117
578.5,276.5,33.3956,-97.345,0.5117
210.5,752.75,51.6187,-117.6325,0.5117
214.1667,723.75,50.485,-116.9985,0.5117
588.6667,341.6667,35.2748,-96.5138,0.5117
817,224.5,29.9196,-88.1587,0.5125
510.3333,292.9167,34.1624,-100.2,0.5125
206.5,769.5,52.2539,-118.1406,0.5125
467.8333,224.5,31.8942,-102.1896,0.5125
845.3333,488.9167,38.7035,-83.1904,0.5133
651.5,509.75,40.8914,-92.0588,0.5133
603.9167,612.6667,45.4942,-93.4133,0.5133
666.3333,379.4167,35.8593,-92.7848,0.5133
530,214.5,31.4102,-99.6607,0.5133
491.9167,236.5833,32.3384,-101.168,0.5133
625.1667,51.5833,25.4044,-96.7112,0.5133
232.8333,705.75,49.7414,-115.5985,0.5133
502.25,280.75,33.7874,-100.5866,0.5133
212.6667,730.1667,50.7342,-117.1787,0.5133
630,217.6667,31.0568,-95.5821,0.5133
631.6667,368.5833,35.94,-94.3712,0.5133
600.75,603.6667,44.9119,-93.6818,0.5142
517.4167,296.5,34.2431,-99.8752,0.5142
459.4167,593.1667,45.1701,-101.6575,0.5142
593.8333,275.9167,33.3176,-96.6987,0.5142
579.5,275.75,33.3595,-97.2999,0.515
624.1667,300,34.0344,-95.2487,0.515
578,290.4167,33.8992,-97.2854,0.515
572.25,228.3333,31.7599,-97.8663,0.515
518.0833,346.8333,35.7191,-99.6098,0.515
444,225.9167,31.9855,-103.1839,0.515
520.5833,250.3333,32.8064,-99.9106,0.515
736.9167,225.6667,30.8627,-91.2501,0.515
210.1667,722.0833,50.3845,-117.2258,0.515
618.1667,215.6667,31.1887,-96.0643,0.5158
778.9167,552.9167,41.7093,-85.1355,0.5158
732.4167,405.1667,36.692,-89.51,0.5158
742.6667,414.3333,36.8761,-88.942,0.5158
855.4167,237.8333,29.9688,-86.5426,0.5158
791.8333,217.75,29.8983,-89.1948,0.5158
462.25,236.25,32.3736,-102.4087,0.5158
207.5833,714.4167,50.0546,-117.2827,0.5158
199.4167,702,49.4771,-117.6145,0.5158
533.3333,306.1667,34.5364,-99.1475,0.5167
543.8333,212.5833,31.3292,-99.1041,0.5167
439.3333,217.4167,31.6714,-103.3916,0.5167
219.3333,729.1667,50.7527,-116.7455,0.5167
501.1667,217.5,31.5661,-100.8388,0.5175
887.8333,221.25,28.9453,-85.5554,0.5175
581.4167,276.5,33.4319,-97.218,0.5175
632.75,313.5,34.0064,-94.7627,0.5175
531.9167,232.6667,32.1156,-99.5148,0.5183
623.4167,285.8333,33.5393,-95.3756,0.5183
559.4167,298.5,34.3595,-98.0482,0.5183
565.6667,226,31.633,-98.1611,0.5183
490.1667,236.9167,32.43,-101.2348,0.5183
821.8333,543.25,40.8936,-83.2725,0.5183
613.75,376.9167,36.2947,-95.1236,0.5183
621.1667,367.0833,35.6984,-94.8983,0.5183
543.5833,585.5833,44.8717,-96.9997,0.5183
472.3333,199,31.2043,-102.0618,0.5192
660.8333,386.1667,36.3788,-92.9159,0.5192
640.6667,198.4167,29.9221,-95.2706,0.5192
807.3333,436.4167,37.0958,-85.7802,0.5192
570.3333,288.0833,33.8002,-97.6349,0.5192
607.25,314.5,34.65,-95.8731,0.5192
720.9167,399.9167,36.6537,-90.0817,0.5192
601.8333,216.9167,31.2418,-96.7262,0.52
737.25,392.4167,36.129,-89.4847,0.52
464.75,243.0833,32.6732,-102.2806,0.52
644.8333,361.1667,35.4447,-93.9098,0.52
664.1667,393.0833,36.3761,-92.7464,0.52
832.5,462.1667,37.9571,-84.2184,0.52
481.1667,582,44.8959,-100.4799,0.52
459.9167,272.4167,33.6691,-102.4261,0.52
758.3333,555.3333,42.0367,-86.0926,0.5208
465.9167,581.25,44.8647,-101.3318,0.5208
638.0833,610.25,45.3322,-91.5376,0.5208
482.3333,209.4167,31.4985,-101.6371,0.5208
771.6667,143.9167,26.7567,-90.7429,0.5208
468.5,235.8333,32.4292,-102.1362,0.5208
456.3333,247.75,32.9925,-102.6356,0.5208
444.75,230.25,32.2487,-103.1454,0.5208
589.6667,279.4167,33.4263,-96.851,0.5208
251.4167,703.4167,49.7113,-114.4235,0.5208
729.0833,405.5833,36.6669,-89.662,0.5208
521.0833,227.6667,31.8624,-99.9785,0.5208
762.0833,475.3333,38.8592,-87.2152,0.5208
213,725.3333,50.541,-117.0925,0.5208
564.1667,214.25,31.2347,-98.2697,0.5217
561.5833,306,34.4791,-97.9196,0.5217
752.75,476.6667,38.9896,-87.632,0.5217
445.9167,228.75,32.1044,-103.1004,0.5217
761.25,160.3333,27.4258,-90.9741,0.5217
565.4167,322.1667,34.8832,-97.666,0.5217
515.6667,300.0833,34.5089,-99.9441,0.5217
761.25,410.3333,36.6242,-88.1768,0.5217
550.3333,260.4167,32.9828,-98.6146,0.5217
210.1667,721.0833,50.3448,-117.2123,0.5217
624.1667,221.4167,31.3192,-95.7887,0.5225
741.3333,552.25,41.7578,-87.0568,0.5225
537.4167,270.5833,33.3975,-99.1176,0.5225
767.8333,397.8333,36.2095,-88.0393,0.5225
477.25,227.5833,32.1141,-101.7973,0.5225
489.1667,243.1667,32.5672,-101.2577,0.5225
625.9167,112.25,26.8735,-96.346,0.5225
625.3333,217.9167,30.9869,-95.775,0.5225
211.5,724.8333,50.5063,-117.1797,0.5233
520.6667,266.8333,33.2114,-99.8416,0.5233
595.1667,288.25,33.7352,-96.567,0.5233
707.5,449.9167,38.5234,-90.0765,0.5233
558.1667,290.5833,34.0042,-98.1388,0.5233
541.3333,230,31.9523,-99.1357,0.5233
502.8333,238.6667,32.4605,-100.7026,0.5233
594.25,605.1667,45.1465,-94.043,0.5233
836,484.6667,38.6961,-83.6803,0.5242
546.6667,271.8333,33.4431,-98.7162,0.5242
630.5833,221.9167,31.3259,-95.5258,0.5242
279,698.5833,49.7138,-112.6653,0.5242
471.75,229.8333,32.1483,-102.0185,0.5242
813.3333,146.4167,26.8352,-89.1732,0.5242
568.9167,636.8333,46.6054,-95.1259,0.5242
619.3333,222.6667,31.3525,-95.9835,0.525
