country,continent,year,lifeExp,pop,gdpPercap
Jordan,Asia,1982,63.739,2347031,4161.415959
Jordan,Asia,1987,65.869,2820042,4448.679912
Jordan,Asia,1992,68.015,3867409,3431.593647
Jordan,Asia,1997,69.772,4526235,3645.379572
Jordan,Asia,2002,71.263,5307470,3844.917194
Jordan,Asia,2007,72.535,6053193,4519.461171
Kazakhstan,FSU,1992,65.359,16542063,5919.908968
Kazakhstan,FSU,1997,62.959,15484518,4709.057407
Kazakhstan,FSU,2002,64.878,15077224,6667.304371
Kazakhstan,FSU,2007,66.996,15284929,10312.77139
Kenya,Africa,1952,42.27,6464046,853.540919
Kenya,Africa,1957,44.686,7454779,944.4383152
Kenya,Africa,1962,47.949,8678557,896.9663732
Kenya,Africa,1967,50.654,10191512,1056.736457
Kenya,Africa,1972,53.559,12044785,1222.359968
Kenya,Africa,1977,56.155,14500404,1267.613204
Kenya,Africa,1982,58.766,17661452,1348.225791
Kenya,Africa,1987,59.339,21198082,1361.936856
Kenya,Africa,1992,59.285,25020539,1341.921721
Kenya,Africa,1997,54.407,28263827,1360.485021
Kenya,Africa,2002,50.992,31386842,1287.514732
Kenya,Africa,2007,54.11,35610177,1463.249282
"Korea, Dem. Rep.",Asia,1952,50.056,8865488,1088.277758
"Korea, Dem. Rep.",Asia,1957,54.081,9411381,1571.134655
"Korea, Dem. Rep.",Asia,1962,56.656,10917494,1621.693598
"Korea, Dem. Rep.",Asia,1967,59.942,12617009,2143.540609
"Korea, Dem. Rep.",Asia,1972,63.983,14781241,3701.621503
"Korea, Dem. Rep.",Asia,1977,67.159,16325320,4106.301249
"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.525293
"Korea, Dem. Rep.",Asia,1987,70.647,19067554,4106.492315
"Korea, Dem. Rep.",Asia,1992,69.978,20711375,3726.063507
"Korea, Dem. Rep.",Asia,1997,67.727,21585105,1690.756814
"Korea, Dem. Rep.",Asia,2002,66.662,22215365,1646.758151
"Korea, Dem. Rep.",Asia,2007,67.297,23301725,1593.06548
"Korea, Rep.",Asia,1952,47.453,20947571,1030.592226
"Korea, Rep.",Asia,1957,52.681,22611552,1487.593537
"Korea, Rep.",Asia,1962,55.292,26420307,1536.344387
"Korea, Rep.",Asia,1967,57.716,30131000,2029.228142
"Korea, Rep.",Asia,1972,62.612,33505000,3030.87665
"Korea, Rep.",Asia,1977,64.766,36436000,4657.22102
"Korea, Rep.",Asia,1982,67.123,39326000,5622.942464
"Korea, Rep.",Asia,1987,69.81,41622000,8533.088805
"Korea, Rep.",Asia,1992,72.244,43805450,12104.27872
"Korea, Rep.",Asia,1997,74.647,46173816,15993.52796
"Korea, Rep.",Asia,2002,77.045,47969150,19233.98818
"Korea, Rep.",Asia,2007,78.623,49044790,23348.13973
Kuwait,Asia,1952,55.565,160000,108382.3529
Kuwait,Asia,1957,58.033,212846,113523.1329
Kuwait,Asia,1962,60.47,358266,95458.11176
Kuwait,Asia,1967,64.624,575003,80894.88326
Kuwait,Asia,1972,67.712,841934,109347.867
Kuwait,Asia,1977,69.343,1140357,59265.47714
Kuwait,Asia,1982,71.309,1497494,31354.03573
Kuwait,Asia,1987,74.174,1891487,28118.42998
Kuwait,Asia,1992,75.19,1418095,34932.91959
Kuwait,Asia,1997,76.156,1765345,40300.61996
Kuwait,Asia,2002,76.904,2111561,35110.10566
Kuwait,Asia,2007,77.588,2505559,47306.98978
Latvia,FSU,1965,71.2,2253604,4078.828307
Latvia,FSU,1966,71.16,2278721,4110.991504
Latvia,FSU,1967,70.82,2301371,4444.343948
Latvia,FSU,1968,70.46,2322031,4596.577322
Latvia,FSU,1969,70.2,2341871,4651.532907
Latvia,FSU,1970,70.22,2361159,5470.687438
Latvia,FSU,1971,70.57,2381641,5845.609237
Latvia,FSU,1972,70.25,2401244,6095.312282
Latvia,FSU,1973,70.2,2421355,6395.096187
Latvia,FSU,1974,70.11,2442473,6651.164666
Latvia,FSU,1975,69.28,2461606,7050.027426
Latvia,FSU,1976,69.41,2476760,7350.82488
Latvia,FSU,1977,69.45,2491407,7488.923552
Latvia,FSU,1978,69.35,2504508,7635.76512
Latvia,FSU,1979,68.87,2514167,8000.758563
Latvia,FSU,1980,69.19,2524543,8278.288323
Latvia,FSU,1981,69.13,2536976,8578.012786
Latvia,FSU,1982,69.71,2552229,8728.455352
Latvia,FSU,1983,69.47,2569826,9127.299087
Latvia,FSU,1984,69.51,2587996,9596.890615
Latvia,FSU,1985,69.63,2606405,9502.493873
Latvia,FSU,1986,71.01,2626695,9893.284982
Latvia,FSU,1987,71.05,2648965,10063.52646
Latvia,FSU,1988,70.99,2664068,10512.99302
Latvia,FSU,1989,70.46,2667309,11044.47612
Latvia,FSU,1990,69.51,2663590,10217.78407
Latvia,FSU,1991,69.24,2651308,8960.019583
Latvia,FSU,1992,68.57,2615869,6151.514963
Latvia,FSU,1993,66.78,2565708,5948.957499
Latvia,FSU,1994,65.53,2523532,6169.897953
Latvia,FSU,1995,66.33,2488008,6191.799537
Latvia,FSU,1996,68.93,2460277,6488.442082
Latvia,FSU,1997,69.56,2435967,7143.441635
Latvia,FSU,1998,69.2,2413173,7604.973664
Latvia,FSU,1999,69.99,2393657,8028.968025
Latvia,FSU,2000,70.56,2376178,8649.224406
Latvia,FSU,2001,70.32,2358232,9396.422979
Latvia,FSU,2002,70.68,2340205,10094.47045
Latvia,FSU,2003,71.17,2322943,10879.76673
Latvia,FSU,2004,71.51,2306306,11888.05426
Latvia,FSU,2005,71.25,2290237,13218
Latvia,FSU,2007,72.674,2259810,16539.4535
Lebanon,Asia,1952,55.928,1439529,4834.804067
Lebanon,Asia,1957,59.489,1647412,6089.786934
Lebanon,Asia,1962,62.094,1886848,5714.560611
Lebanon,Asia,1967,63.87,2186894,6006.983042
Lebanon,Asia,1972,65.421,2680018,7486.384341
Lebanon,Asia,1977,66.099,3115787,8659.696836
Lebanon,Asia,1982,66.983,3086876,7640.519521
Lebanon,Asia,1987,67.926,3089353,5377.091329
Lebanon,Asia,1992,69.292,3219994,6890.806854
Lebanon,Asia,1997,70.265,3430388,8754.96385
Lebanon,Asia,2002,71.028,3677780,9313.93883
Lebanon,Asia,2007,71.993,3921278,10461.05868
Lesotho,Africa,1952,42.138,748747,298.8462121
Lesotho,Africa,1957,45.047,813338,335.9971151
Lesotho,Africa,1962,47.747,893143,411.8006266
Lesotho,Africa,1967,48.492,996380,498.6390265
Lesotho,Africa,1972,49.767,1116779,496.5815922
Lesotho,Africa,1977,52.208,1251524,745.3695408
Lesotho,Africa,1982,55.078,1411807,797.2631074
Lesotho,Africa,1987,57.18,1599200,773.9932141
Lesotho,Africa,1992,59.685,1803195,977.4862725
Lesotho,Africa,1997,55.558,1982823,1186.147994
Lesotho,Africa,2002,44.593,2046772,1275.184575
Lesotho,Africa,2007,42.592,2012649,1569.331442
Liberia,Africa,1952,38.48,863308,575.5729961
Liberia,Africa,1957,39.486,975950,620.9699901
Liberia,Africa,1962,40.502,1112796,634.1951625
Liberia,Africa,1967,41.536,1279406,713.6036483
Liberia,Africa,1972,42.614,1482628,803.0054535
Liberia,Africa,1977,43.764,1703617,640.3224383
Liberia,Africa,1982,44.852,1956875,572.1995694
Liberia,Africa,1987,46.027,2269414,506.1138573
Liberia,Africa,1992,40.802,1912974,636.6229191
Liberia,Africa,1997,42.221,2200725,609.1739508
Liberia,Africa,2002,43.753,2814651,531.4823679
Liberia,Africa,2007,45.678,3193942,414.5073415
Libya,Africa,1950,42.723,961305,2084.283473
Libya,Africa,1952,42.723,1019729,2387.54806
Libya,Africa,1957,45.289,1201578,3448.284395
Libya,Africa,1962,47.808,1441863,6757.030816
Libya,Africa,1967,50.227,1759224,18772.75169
Libya,Africa,1972,52.773,2183877,21011.49721
Libya,Africa,1977,57.442,2721783,21951.21176
Libya,Africa,1982,62.155,3344074,17364.27538
Libya,Africa,1987,66.234,3799845,11770.5898
Libya,Africa,1992,68.755,4364501,9640.138501
Libya,Africa,1997,71.555,4759670,9467.446056
Libya,Africa,2002,72.737,5368585,9534.677467
Libya,Africa,2007,73.952,6036914,12057.49928
Lithuania,FSU,1973,71.61,3245551,11523.45902
Lithuania,FSU,1990,71.37,3694836,13148.25839
Lithuania,FSU,1991,70.54,3702136,12374.35926
Lithuania,FSU,1992,70.4,3700278,9743.510738
Lithuania,FSU,1993,69.01,3689004,8190.015322
Lithuania,FSU,1994,68.58,3679636,7406.201416
Lithuania,FSU,1995,69.02,3673577,7804.174479
Lithuania,FSU,1996,70.14,3668316,8182.689266
Lithuania,FSU,1997,70.98,3664372,8764.901122
Lithuania,FSU,1998,71.31,3661168,9412.969278
Lithuania,FSU,1999,71.69,3658454,9259.81304
Lithuania,FSU,2000,72.14,3654387,9631.652985
Lithuania,FSU,2001,71.74,3645747,10272.36554
Lithuania,FSU,2002,71.93,3633232,11008.67662
Lithuania,FSU,2003,72.18,3620094,12120.3462
Lithuania,FSU,2004,72.14,3607899,13049.47815
Lithuania,FSU,2005,71.56,3596617,14085
Lithuania,FSU,2007,72.962,3575439,16666.50874
Luxembourg,Europe,1950,65.7472,295587,14554.95629
Luxembourg,Europe,1952,65.92,299263,14326.13779
Luxembourg,Europe,1957,67.47,308453,16545.86334
Luxembourg,Europe,1960,69.07,313969,17086.72171
Luxembourg,Europe,1961,69.57,316845,17621.05133
Luxembourg,Europe,1962,68.67,320750,17713.69998
Luxembourg,Europe,1963,68.89,324100,17788.60394
Luxembourg,Europe,1964,69.07,327750,19273.35177
Luxembourg,Europe,1965,69.4,331500,19349.15509
Luxembourg,Europe,1966,69.31,333895,19340.04205
Luxembourg,Europe,1967,69.69,335012,19163.00329
Luxembourg,Europe,1968,70.28,335867,19989.64977
Luxembourg,Europe,1969,69.84,337500,22105.34353
Luxembourg,Europe,1970,69.58,339174,22298.67123
Luxembourg,Europe,1971,69.47,342400,22667.93419
Luxembourg,Europe,1972,70.71,346600,23883.19799
Luxembourg,Europe,1973,70.47,350450,25579.14322
Luxembourg,Europe,1974,70.55,355050,26441.81023
Luxembourg,Europe,1975,70.52,358950,24454.52122
Luxembourg,Europe,1976,70.47,360750,24917.28779
Luxembourg,Europe,1977,71.76,361450,25282.32839
Luxembourg,Europe,1978,71.71,362100,26202.0136
Luxembourg,Europe,1979,72.41,363000,26887.08062
Luxembourg,Europe,1980,72.59,364400,27021.64537
Luxembourg,Europe,1981,72.38,365400,26826.65989
Luxembourg,Europe,1982,72.47,365718,27078.42115
Luxembourg,Europe,1983,73.35,365885,27876.96353
Luxembourg,Europe,1984,73.11,366272,29606.07112
Luxembourg,Europe,1985,73.68,367169,30435.46678
Luxembourg,Europe,1986,74.61,369019,33355.97899
Luxembourg,Europe,1987,74.15,371660,34518.86801
Luxembourg,Europe,1988,74.75,375624,37373.59064
Luxembourg,Europe,1989,74.68,377621,40736.66326
Luxembourg,Europe,1990,75.4,382966,42467.63837
Luxembourg,Europe,1991,75.47,387152,45750.52091
Luxembourg,Europe,1992,75.17,392552,45854.3599
Luxembourg,Europe,1993,75.75,398084,47055.53084
Luxembourg,Europe,1994,76.37,403756,48284.01468
Luxembourg,Europe,1995,76.48,409704,48165.2586
Luxembourg,Europe,1996,76.5,415566,49005.58853
Luxembourg,Europe,1997,76.82,421014,52622.89589
Luxembourg,Europe,1998,77.01,426495,55788.95866
Luxembourg,Europe,1999,77.68,432527,59349.52097
Luxembourg,Europe,2000,77.83,438777,63924.1627
Luxembourg,Europe,2001,77.96,444779,63932.8448
Luxembourg,Europe,2002,78.09,450786,64421.03482
Luxembourg,Europe,2003,77.96,456764,65308.34204
Luxembourg,Europe,2004,79.27,462690,67283.43435
Luxembourg,Europe,2005,79.57,468571,70014
"Macao, China",Asia,1972,66.42,261202,9344.183089
"Macao, China",Asia,1977,69.43,249116,12941.18511
"Macao, China",Asia,1982,74.03,270811,15856.61506
"Macao, China",Asia,1987,76.04,322983,18701.7828
"Macao, China",Asia,1992,77.3,375382,22917.23203
"Macao, China",Asia,1997,78.809,417129,23790.48933
"Macao, China",Asia,2002,79.982,437794,24755.47297
"Macao, China",Asia,2007,80.718,456989,54589.82024
Madagascar,Africa,1952,36.681,4762912,1443.011715
Madagascar,Africa,1957,38.865,5181679,1589.20275
Madagascar,Africa,1962,40.848,5703324,1643.38711
Madagascar,Africa,1967,42.881,6334556,1634.047282
Madagascar,Africa,1972,44.851,7082430,1748.562982
Madagascar,Africa,1977,46.881,8007166,1544.228586
Madagascar,Africa,1982,48.969,9171477,1302.878658
Madagascar,Africa,1987,49.35,10568642,1155.441948
Madagascar,Africa,1992,52.214,12210395,1040.67619
Madagascar,Africa,1997,54.978,14165114,986.2958956
Madagascar,Africa,2002,57.286,16473477,894.6370822
Madagascar,Africa,2007,59.443,19167654,1044.770126
Malawi,Africa,1952,36.256,2917802,369.1650802
Malawi,Africa,1957,37.207,3221238,416.3698064
Malawi,Africa,1962,38.41,3628608,427.9010856
Malawi,Africa,1967,39.487,4147252,495.5147806
Malawi,Africa,1972,41.766,4730997,584.6219709
Malawi,Africa,1977,43.767,5637246,663.2236766
Malawi,Africa,1982,45.642,6502825,632.8039209
Malawi,Africa,1987,47.457,7824747,635.5173634
Malawi,Africa,1992,49.42,10014249,563.2000145
Malawi,Africa,1997,47.495,10419991,692.2758103
Malawi,Africa,2002,45.009,11824495,665.4231186
Malawi,Africa,2007,48.303,13327079,759.3499101
Malaysia,Asia,1952,48.463,6748378,1831.132894
Malaysia,Asia,1957,52.102,7739235,1810.066992
Malaysia,Asia,1962,55.737,8906385,2036.884944
Malaysia,Asia,1967,59.371,10154878,2277.742396
Malaysia,Asia,1972,63.01,11441462,2849.09478
Malaysia,Asia,1977,65.256,12845381,3827.921571
Malaysia,Asia,1982,68,14441916,4920.355951
Malaysia,Asia,1987,69.5,16331785,5249.802653
Malaysia,Asia,1992,70.693,18319502,7277.912802
Malaysia,Asia,1997,71.938,20476091,10132.90964
Malaysia,Asia,2002,73.044,22662365,10206.97794
Malaysia,Asia,2007,74.241,24821286,12451.6558
Maldives,Asia,1972,51.44,122681,719.3213789
Maldives,Asia,1977,54.58,140721,698.0381402
Maldives,Asia,1982,57.137,164210,985.4992676
Maldives,Asia,1987,59.637,194783,1674.197279
Maldives,Asia,1992,60.989,232026,2261.799787
Maldives,Asia,1997,63.413,274366,2945.765301
Maldives,Asia,2002,65.584,320165,3643.831807
Maldives,Asia,2007,68.464,369031,5166.82166
Mali,Africa,1952,33.685,3838168,452.3369807
Mali,Africa,1957,35.307,4241884,490.3821867
Mali,Africa,1962,36.936,4690372,496.1743428
Mali,Africa,1967,38.487,5212416,545.0098873
Mali,Africa,1972,39.977,5828158,581.3688761
Mali,Africa,1977,41.714,6491649,686.3952693
Mali,Africa,1982,43.916,6998256,618.0140641
Mali,Africa,1987,46.364,7634008,684.1715576
Mali,Africa,1992,48.388,8416215,739.014375
Mali,Africa,1997,49.903,9384984,790.2579846
Mali,Africa,2002,51.818,10580176,951.4097518
Mali,Africa,2007,54.467,12031795,1042.581557
Malta,Europe,1962,68.896,329011,2250.881414
Malta,Europe,1967,69.456,318573,2878.912966
Malta,Europe,1972,70.648,319430,4129.491285
Malta,Europe,1977,72.167,332066,7348.855744
Malta,Europe,1982,73.547,360222,9683.25022
Malta,Europe,1987,75.039,349047,11105.42748
Malta,Europe,1992,76.274,365897,14745.5202
Malta,Europe,1997,77.402,382953,18048.17488
Malta,Europe,2002,78.617,393515,20162.82658
Malta,Europe,2007,79.44,401880,21711.72686
Martinique,Americas,2002,78.783,422277,13561.80991
Mauritania,Africa,1952,40.543,1022556,743.1159097
Mauritania,Africa,1957,42.338,1076852,846.1202613
Mauritania,Africa,1962,44.248,1146757,1055.896036
Mauritania,Africa,1967,46.289,1230542,1421.145193
Mauritania,Africa,1972,48.437,1332786,1586.851781
Mauritania,Africa,1977,50.852,1456688,1497.492223
Mauritania,Africa,1982,53.599,1622136,1481.150189
Mauritania,Africa,1987,56.145,1841240,1421.603576
Mauritania,Africa,1992,58.333,2119465,1361.369784
Mauritania,Africa,1997,60.43,2444741,1483.136136
Mauritania,Africa,2002,62.247,2828858,1579.019543
Mauritania,Africa,2007,64.164,3270065,1803.151496
Mauritius,Africa,1952,50.986,516556,1967.955707
Mauritius,Africa,1957,58.089,609816,2034.037981
Mauritius,Africa,1962,60.246,701016,2529.067487
Mauritius,Africa,1967,61.557,789309,2475.387562
Mauritius,Africa,1972,62.944,851334,2575.484158
Mauritius,Africa,1977,64.93,913025,3710.982963
Mauritius,Africa,1982,66.711,992040,3688.037739
Mauritius,Africa,1987,68.74,1042663,4783.586903
Mauritius,Africa,1992,69.745,1096202,6058.253846
Mauritius,Africa,1997,70.736,1149818,7425.705295
Mauritius,Africa,2002,71.954,1200206,9021.815894
Mauritius,Africa,2007,72.801,1250882,10956.99112
Mexico,Americas,1950,49.6,28485180,3293.777163
Mexico,Americas,1952,50.789,30144317,3478.125529
Mexico,Americas,1957,55.19,35015548,4131.546641
Mexico,Americas,1962,58.299,41121485,4581.609385
Mexico,Americas,1967,60.11,47995559,5754.733883
Mexico,Americas,1972,62.361,55984294,6809.40669
Mexico,Americas,1977,65.032,63759976,7674.929108
Mexico,Americas,1982,67.405,71640904,9611.147541
Mexico,Americas,1987,69.498,80122492,8688.156003
Mexico,Americas,1992,71.455,88111030,9472.384295
Mexico,Americas,1997,73.67,95895146,9767.29753
Mexico,Americas,2002,74.902,102479927,10742.44053
Mexico,Americas,2007,76.195,108700891,11977.57496
"Micronesia, Fed. Sts.",Oceania,1972,62.599,60427,3495.176267
"Micronesia, Fed. Sts.",Oceania,1977,64.693,70368,5234.54568
"Micronesia, Fed. Sts.",Oceania,1982,65.328,82188,4745.825391
"Micronesia, Fed. Sts.",Oceania,1987,65.883,97727,5205.100479
"Micronesia, Fed. Sts.",Oceania,1992,66.443,114694,5659.930189
"Micronesia, Fed. Sts.",Oceania,1997,67.056,106911,5238.144022
"Micronesia, Fed. Sts.",Oceania,2002,67.573,108071,5565.146878
"Micronesia, Fed. Sts.",Oceania,2007,68.534,107862,5422.128967
Moldova,Europe,1950,58.4,2336432,2752.304469
Moldova,Europe,1992,67.276,4448083,2839.94394
Moldova,Europe,1997,66.75,4441779,1830.29436
Moldova,Europe,2002,67.922,4434547,1933.647251
Moldova,Europe,2007,68.865,4480560,2604.750526
Mongolia,Asia,1952,42.244,800663,786.5668575
Mongolia,Asia,1957,45.248,882134,912.6626085
Mongolia,Asia,1962,48.251,1010280,1056.353958
Mongolia,Asia,1967,51.253,1149500,1226.04113
Mongolia,Asia,1972,53.754,1320500,1421.741975
Mongolia,Asia,1977,55.491,1528000,1647.511665
Mongolia,Asia,1982,57.489,1756032,2000.603139
Mongolia,Asia,1987,60.222,2015133,2338.008304
Mongolia,Asia,1992,61.271,2312802,1785.402016
Mongolia,Asia,1997,63.625,2494803,1902.2521
Mongolia,Asia,2002,65.033,2674234,2140.739323
Mongolia,Asia,2007,66.803,2874127,3095.772271
Montenegro,Europe,1952,59.164,413834,2647.585601
Montenegro,Europe,1957,61.448,442829,3682.259903
Montenegro,Europe,1962,63.728,474528,4649.593785
Montenegro,Europe,1967,67.178,501035,5907.850937
Montenegro,Europe,1972,70.636,527678,7778.414017
Montenegro,Europe,1977,73.066,560073,9595.929905
Montenegro,Europe,1982,74.101,562548,11222.58762
Montenegro,Europe,1987,74.865,569473,11732.51017
Montenegro,Europe,1992,75.435,621621,7003.339037
Montenegro,Europe,1997,75.445,692651,6465.613349
Montenegro,Europe,2002,73.981,720230,6557.194282
Montenegro,Europe,2007,74.543,684736,9253.896111
Morocco,Africa,1952,42.873,9939217,1688.20357
Morocco,Africa,1957,45.423,11406350,1642.002314
Morocco,Africa,1962,47.924,13056604,1566.353493
Morocco,Africa,1967,50.335,14770296,1711.04477
Morocco,Africa,1972,52.862,16660670,1930.194975
Morocco,Africa,1977,55.73,18396941,2370.619976
Morocco,Africa,1982,59.65,20198730,2702.620356
Morocco,Africa,1987,62.677,22987397,2755.046991
Morocco,Africa,1992,65.393,25798239,2948.047252
Morocco,Africa,1997,67.66,28529501,2982.101858
Morocco,Africa,2002,69.615,31167783,3258.495584
Morocco,Africa,2007,71.164,33757175,3820.17523
Mozambique,Africa,1952,31.286,6446316,468.5260381
Mozambique,Africa,1957,33.779,7038035,495.5868333
Mozambique,Africa,1962,36.161,7788944,556.6863539
Mozambique,Africa,1967,38.113,8680909,566.6691539
Mozambique,Africa,1972,40.328,9809596,724.9178037
Mozambique,Africa,1977,42.495,11127868,502.3197334
Mozambique,Africa,1982,42.795,12587223,462.2114149
Mozambique,Africa,1987,42.861,12891952,389.8761846
Mozambique,Africa,1992,44.284,13160731,410.8968239
Mozambique,Africa,1997,46.344,16603334,472.3460771
Mozambique,Africa,2002,44.026,18473780,633.6179466
Mozambique,Africa,2007,42.082,19951656,823.6856205
Myanmar,Asia,1952,36.319,20092996,331
Myanmar,Asia,1957,41.905,21731844,350
Myanmar,Asia,1962,45.108,23634436,388
Myanmar,Asia,1967,49.379,25870271,349
Myanmar,Asia,1972,53.07,28466390,357
Myanmar,Asia,1977,56.059,31528087,371
Myanmar,Asia,1982,58.056,34680442,424
Myanmar,Asia,1987,58.339,38028578,385
Myanmar,Asia,1992,59.32,40546538,347
Myanmar,Asia,1997,60.328,43247867,415
Myanmar,Asia,2002,59.908,45598081,611
Myanmar,Asia,2007,62.069,47761980,944
Namibia,Africa,1952,41.725,485831,2423.780443
Namibia,Africa,1957,45.226,548080,2621.448058
Namibia,Africa,1962,48.386,621392,3173.215595
Namibia,Africa,1967,51.159,706640,3793.694753
Namibia,Africa,1972,53.867,821782,3746.080948
Namibia,Africa,1977,56.437,977026,3876.485958
Namibia,Africa,1982,58.968,1099010,4191.100511
Namibia,Africa,1987,60.835,1278184,3693.731337
Namibia,Africa,1992,61.999,1554253,3804.537999
Namibia,Africa,1997,58.909,1774766,3899.52426
Namibia,Africa,2002,51.479,1972153,4072.324751
Namibia,Africa,2007,52.906,2055080,4811.060429
Nepal,Asia,1952,36.157,9182536,545.8657229
Nepal,Asia,1957,37.686,9682338,597.9363558
Nepal,Asia,1962,39.393,10332057,652.3968593
Nepal,Asia,1967,41.472,11261690,676.4422254
Nepal,Asia,1972,43.971,12412593,674.7881296
Nepal,Asia,1977,46.748,13933198,694.1124398
Nepal,Asia,1982,49.594,15796314,718.3730947
Nepal,Asia,1987,52.537,17917180,775.6324501
Nepal,Asia,1992,55.727,20326209,897.7403604
Nepal,Asia,1997,59.426,23001113,1010.892138
Nepal,Asia,2002,61.34,25873917,1057.206311
Nepal,Asia,2007,63.785,28901790,1091.359778
Netherlands,Europe,1950,71.45,10113527,8812.238998
Netherlands,Europe,1951,71.51,10264311,8892.34982
Netherlands,Europe,1952,72.13,10381988,8941.571858
Netherlands,Europe,1953,71.71,10493184,9596.895432
Netherlands,Europe,1954,72.4,10615380,10147.32274
Netherlands,Europe,1955,72.52,10750842,10738.2935
Netherlands,Europe,1956,72.54,10889351,11083.16937
Netherlands,Europe,1957,72.99,11026383,11276.19344
Netherlands,Europe,1958,73.15,11186875,10999.30344
Netherlands,Europe,1959,73.19,11347639,11358.20225
Netherlands,Europe,1960,73.37,11486000,12241.95066
Netherlands,Europe,1961,73.56,11638713,12434.57791
Netherlands,Europe,1962,73.23,11805689,12790.84956
Netherlands,Europe,1963,73.35,11965966,13039.60049
Netherlands,Europe,1964,73.73,12127120,13985.56106
Netherlands,Europe,1965,73.6,12292000,14533.04844
Netherlands,Europe,1966,73.55,12454800,14749.6671
Netherlands,Europe,1967,73.82,12596822,15363.25136
Netherlands,Europe,1968,73.63,12724680,16231.6153
Netherlands,Europe,1969,73.54,12873000,17146.65508
Netherlands,Europe,1970,73.6,13032335,17909.64795
Netherlands,Europe,1971,73.84,13193776,18483.3995
Netherlands,Europe,1972,73.75,13329874,18794.74567
Netherlands,Europe,1973,74.2,13438404,19560.58115
Netherlands,Europe,1974,74.59,13540584,20208.28106
Netherlands,Europe,1975,74.52,13653438,20068.17329
Netherlands,Europe,1976,74.65,13769913,20812.64584
Netherlands,Europe,1977,75.24,13852989,21209.0592
Netherlands,Europe,1978,75.15,13936754,21607.64747
Netherlands,Europe,1979,75.63,14030002,21847.80201
Netherlands,Europe,1980,75.76,14143901,22044.90535
Netherlands,Europe,1981,75.97,14246049,21783.56027
Netherlands,Europe,1982,76.05,14310401,21399.46046
Netherlands,Europe,1983,76.25,14362381,21703.915
Netherlands,Europe,1984,76.32,14420022,22290.6277
Netherlands,Europe,1985,76.38,14491380,22787.38849
Netherlands,Europe,1986,76.36,14571875,23368.00461
Netherlands,Europe,1987,76.83,14665278,23651.32361
Netherlands,Europe,1988,77.03,14761339,24302.25513
Netherlands,Europe,1989,76.87,14848907,25225.01637
Netherlands,Europe,1990,77.05,14951510,26109.49388
Netherlands,Europe,1991,77.21,15066220,26530.06767
Netherlands,Europe,1992,77.42,15174244,26790.94961
Netherlands,Europe,1993,77.11,15274942,26960.7786
Netherlands,Europe,1994,77.6,15382198,27589.56463
Netherlands,Europe,1995,77.64,15459054,28303.36981
Netherlands,Europe,1996,77.65,15527809,29161.33172
Netherlands,Europe,1997,78.03,15604464,30246.13063
Netherlands,Europe,1998,78.12,15699259,31249.3731
Netherlands,Europe,1999,78.07,15801947,32505.09307
Netherlands,Europe,2000,78.24,15907853,33525.11132
Netherlands,Europe,2001,78.45,16017445,33908.08336
Netherlands,Europe,2002,78.53,16122830,33724.75778
Netherlands,Europe,2003,78.79,16223248,33666.42283
Netherlands,Europe,2004,79.38,16318199,34289.93315
Netherlands,Europe,2005,79.65,16407491,34724
Netherlands,Europe,2006,80,16491461,35653.39385
Netherlands,Europe,2007,79.762,16570613,36797.93332
Netherlands Antilles,Americas,1972,70.4,163778,11045.68301
Netherlands Antilles,Americas,1977,72.12,170574,17335.4979
Netherlands Antilles,Americas,1982,73.75,176526,20008.68575
Netherlands Antilles,Americas,1987,74.5,185666,17406.52904
Netherlands Antilles,Americas,1992,74.468,192002,19633.01635
Netherlands Antilles,Americas,1997,74.579,203533,23267.5569
Netherlands Antilles,Americas,2002,74.996,214258,22596.59692
Netherlands Antilles,Americas,2007,75.112,223472,22500.00097
New Caledonia,Oceania,1967,60.18,96094,20213.73265
New Caledonia,Oceania,1972,61.2,125500,32001.30686
New Caledonia,Oceania,1977,65.75,136000,30062.77613
New Caledonia,Oceania,1982,68.35,145000,24831.14901
New Caledonia,Oceania,1987,69.98,158737,24837.87139
New Caledonia,Oceania,1992,71.48,175612,36383.17017
New Caledonia,Oceania,1997,72.723,192347,36147.48534
New Caledonia,Oceania,2002,75.082,207858,32977.87344
New Caledonia,Oceania,2007,76.058,221943,31278.34502
New Zealand,Oceania,1950,69.29,1908310,11449.3763
New Zealand,Oceania,1951,69.16,1947389,10362.9881
New Zealand,Oceania,1952,69.39,1994794,10556.57566
New Zealand,Oceania,1953,70.24,2047391,10637.22008
New Zealand,Oceania,1954,70.35,2092779,11839.00284
New Zealand,Oceania,1955,70.48,2136168,11814.683
New Zealand,Oceania,1956,70.74,2178289,12186.70276
New Zealand,Oceania,1957,70.26,2229407,12247.39532
New Zealand,Oceania,1958,70.89,2281533,12437.61842
New Zealand,Oceania,1959,70.8,2331122,13039.678
New Zealand,Oceania,1960,71.26,2371746,12816.33036
New Zealand,Oceania,1961,70.98,2432450,13195.09699
New Zealand,Oceania,1962,71.24,2488550,13175.678
New Zealand,Oceania,1963,71.31,2541350,13719.2622
New Zealand,Oceania,1964,71.35,2591950,14107.05469
New Zealand,Oceania,1965,71.28,2640400,14730.24819
New Zealand,Oceania,1966,71.14,2687550,15384.75074
New Zealand,Oceania,1967,71.52,2728150,14463.91893
New Zealand,Oceania,1968,71.18,2759000,14279.12289
