country,continent,year,lifeExp,pop,gdpPercap,iso_alpha
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,SVK
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,SVK
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,SVK
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,SVK
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,SVK
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,SVK
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,SVK
Slovak Republic,Europe,2002,73.8,5410052,13638.77837,SVK
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,SVK
Slovenia,Europe,1952,65.57,1489518,4215.041741,SVN
Slovenia,Europe,1957,67.85,1533070,5862.276629,SVN
Slovenia,Europe,1962,69.15,1582962,7402.303395,SVN
Slovenia,Europe,1967,69.18,1646912,9405.489397,SVN
Slovenia,Europe,1972,69.82,1694510,12383.4862,SVN
Slovenia,Europe,1977,70.97,1746919,15277.03017,SVN
Slovenia,Europe,1982,71.063,1861252,17866.72175,SVN
Slovenia,Europe,1987,72.25,1945870,18678.53492,SVN
Slovenia,Europe,1992,73.64,1999210,14214.71681,SVN
Slovenia,Europe,1997,75.13,2011612,17161.10735,SVN
Slovenia,Europe,2002,76.66,2011497,20660.01936,SVN
Slovenia,Europe,2007,77.926,2009245,25768.25759,SVN
Somalia,Africa,1952,32.978,2526994,1135.749842,SOM
Somalia,Africa,1957,34.977,2780415,1258.147413,SOM
Somalia,Africa,1962,36.981,3080153,1369.488336,SOM
Somalia,Africa,1967,38.977,3428839,1284.73318,SOM
Somalia,Africa,1972,40.973,3840161,1254.576127,SOM
Somalia,Africa,1977,41.974,4353666,1450.992513,SOM
Somalia,Africa,1982,42.955,5828892,1176.807031,SOM
Somalia,Africa,1987,44.501,6921858,1093.244963,SOM
Somalia,Africa,1992,39.658,6099799,926.9602964,SOM
Somalia,Africa,1997,43.795,6633514,930.5964284,SOM
Somalia,Africa,2002,45.936,7753310,882.0818218,SOM
Somalia,Africa,2007,48.159,9118773,926.1410683,SOM
South Africa,Africa,1952,45.009,14264935,4725.295531,ZAF
South Africa,Africa,1957,47.985,16151549,5487.104219,ZAF
South Africa,Africa,1962,49.951,18356657,5768.729717,ZAF
South Africa,Africa,1967,51.927,20997321,7114.477971,ZAF
South Africa,Africa,1972,53.696,23935810,7765.962636,ZAF
South Africa,Africa,1977,55.527,27129932,8028.651439,ZAF
South Africa,Africa,1982,58.161,31140029,8568.266228,ZAF
South Africa,Africa,1987,60.834,35933379,7825.823398,ZAF
South Africa,Africa,1992,61.888,39964159,7225.069258,ZAF
South Africa,Africa,1997,60.236,42835005,7479.188244,ZAF
South Africa,Africa,2002,53.365,44433622,7710.946444,ZAF
South Africa,Africa,2007,49.339,43997828,9269.657808,ZAF
Spain,Europe,1952,64.94,28549870,3834.034742,ESP
Spain,Europe,1957,66.66,29841614,4564.80241,ESP
Spain,Europe,1962,69.69,31158061,5693.843879,ESP
Spain,Europe,1967,71.44,32850275,7993.512294,ESP
Spain,Europe,1972,73.06,34513161,10638.75131,ESP
Spain,Europe,1977,74.39,36439000,13236.92117,ESP
Spain,Europe,1982,76.3,37983310,13926.16997,ESP
Spain,Europe,1987,76.9,38880702,15764.98313,ESP
Spain,Europe,1992,77.57,39549438,18603.06452,ESP
Spain,Europe,1997,78.77,39855442,20445.29896,ESP
Spain,Europe,2002,79.78,40152517,24835.47166,ESP
Spain,Europe,2007,80.941,40448191,28821.0637,ESP
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,LKA
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,LKA
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,LKA
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,LKA
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,LKA
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,LKA
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,LKA
Sri Lanka,Asia,1987,69.011,16495304,1876.766827,LKA
Sri Lanka,Asia,1992,70.379,17587060,2153.739222,LKA
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,LKA
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,LKA
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,LKA
Sudan,Africa,1952,38.635,8504667,1615.991129,SDN
Sudan,Africa,1957,39.624,9753392,1770.337074,SDN
Sudan,Africa,1962,40.87,11183227,1959.593767,SDN
Sudan,Africa,1967,42.858,12716129,1687.997641,SDN
Sudan,Africa,1972,45.083,14597019,1659.652775,SDN
Sudan,Africa,1977,47.8,17104986,2202.988423,SDN
Sudan,Africa,1982,50.338,20367053,1895.544073,SDN
Sudan,Africa,1987,51.744,24725960,1507.819159,SDN
Sudan,Africa,1992,53.556,28227588,1492.197043,SDN
Sudan,Africa,1997,55.373,32160729,1632.210764,SDN
Sudan,Africa,2002,56.369,37090298,1993.398314,SDN
Sudan,Africa,2007,58.556,42292929,2602.394995,SDN
Swaziland,Africa,1952,41.407,290243,1148.376626,SWZ
Swaziland,Africa,1957,43.424,326741,1244.708364,SWZ
Swaziland,Africa,1962,44.992,370006,1856.182125,SWZ
Swaziland,Africa,1967,46.633,420690,2613.101665,SWZ
Swaziland,Africa,1972,49.552,480105,3364.836625,SWZ
Swaziland,Africa,1977,52.537,551425,3781.410618,SWZ
Swaziland,Africa,1982,55.561,649901,3895.384018,SWZ
Swaziland,Africa,1987,57.678,779348,3984.839812,SWZ
Swaziland,Africa,1992,58.474,962344,3553.0224,SWZ
Swaziland,Africa,1997,54.289,1054486,3876.76846,SWZ
Swaziland,Africa,2002,43.869,1130269,4128.116943,SWZ
Swaziland,Africa,2007,39.613,1133066,4513.480643,SWZ
Sweden,Europe,1952,71.86,7124673,8527.844662,SWE
Sweden,Europe,1957,72.49,7363802,9911.878226,SWE
Sweden,Europe,1962,73.37,7561588,12329.44192,SWE
Sweden,Europe,1967,74.16,7867931,15258.29697,SWE
Sweden,Europe,1972,74.72,8122293,17832.02464,SWE
Sweden,Europe,1977,75.44,8251648,18855.72521,SWE
Sweden,Europe,1982,76.42,8325260,20667.38125,SWE
Sweden,Europe,1987,77.19,8421403,23586.92927,SWE
Sweden,Europe,1992,78.16,8718867,23880.01683,SWE
Sweden,Europe,1997,79.39,8897619,25266.59499,SWE
Sweden,Europe,2002,80.04,8954175,29341.63093,SWE
Sweden,Europe,2007,80.884,9031088,33859.74835,SWE
Switzerland,Europe,1952,69.62,4815000,14734.23275,CHE
Switzerland,Europe,1957,70.56,5126000,17909.48973,CHE
Switzerland,Europe,1962,71.32,5666000,20431.0927,CHE
Switzerland,Europe,1967,72.77,6063000,22966.14432,CHE
Switzerland,Europe,1972,73.78,6401400,27195.11304,CHE
Switzerland,Europe,1977,75.39,6316424,26982.29052,CHE
Switzerland,Europe,1982,76.21,6468126,28397.71512,CHE
Switzerland,Europe,1987,77.41,6649942,30281.70459,CHE
Switzerland,Europe,1992,78.03,6995447,31871.5303,CHE
Switzerland,Europe,1997,79.37,7193761,32135.32301,CHE
Switzerland,Europe,2002,80.62,7361757,34480.95771,CHE
Switzerland,Europe,2007,81.701,7554661,37506.41907,CHE
Syria,Asia,1952,45.883,3661549,1643.485354,SYR
Syria,Asia,1957,48.284,4149908,2117.234893,SYR
Syria,Asia,1962,50.305,4834621,2193.037133,SYR
Syria,Asia,1967,53.655,5680812,1881.923632,SYR
Syria,Asia,1972,57.296,6701172,2571.423014,SYR
Syria,Asia,1977,61.195,7932503,3195.484582,SYR
Syria,Asia,1982,64.59,9410494,3761.837715,SYR
Syria,Asia,1987,66.974,11242847,3116.774285,SYR
Syria,Asia,1992,69.249,13219062,3340.542768,SYR
Syria,Asia,1997,71.527,15081016,4014.238972,SYR
Syria,Asia,2002,73.053,17155814,4090.925331,SYR
Syria,Asia,2007,74.143,19314747,4184.548089,SYR
Taiwan,Asia,1952,58.5,8550362,1206.947913,TWN
Taiwan,Asia,1957,62.4,10164215,1507.86129,TWN
Taiwan,Asia,1962,65.2,11918938,1822.879028,TWN
Taiwan,Asia,1967,67.5,13648692,2643.858681,TWN
Taiwan,Asia,1972,69.39,15226039,4062.523897,TWN
Taiwan,Asia,1977,70.59,16785196,5596.519826,TWN
Taiwan,Asia,1982,72.16,18501390,7426.354774,TWN
Taiwan,Asia,1987,73.4,19757799,11054.56175,TWN
Taiwan,Asia,1992,74.26,20686918,15215.6579,TWN
Taiwan,Asia,1997,75.25,21628605,20206.82098,TWN
Taiwan,Asia,2002,76.99,22454239,23235.42329,TWN
Taiwan,Asia,2007,78.4,23174294,28718.27684,TWN
Tanzania,Africa,1952,41.215,8322925,716.6500721,TZA
Tanzania,Africa,1957,42.974,9452826,698.5356073,TZA
Tanzania,Africa,1962,44.246,10863958,722.0038073,TZA
Tanzania,Africa,1967,45.757,12607312,848.2186575,TZA
Tanzania,Africa,1972,47.62,14706593,915.9850592,TZA
Tanzania,Africa,1977,49.919,17129565,962.4922932,TZA
Tanzania,Africa,1982,50.608,19844382,874.2426069,TZA
Tanzania,Africa,1987,51.535,23040630,831.8220794,TZA
Tanzania,Africa,1992,50.44,26605473,825.682454,TZA
Tanzania,Africa,1997,48.466,30686889,789.1862231,TZA
Tanzania,Africa,2002,49.651,34593779,899.0742111,TZA
Tanzania,Africa,2007,52.517,38139640,1107.482182,TZA
Thailand,Asia,1952,50.848,21289402,757.7974177,THA
Thailand,Asia,1957,53.63,25041917,793.5774148,THA
Thailand,Asia,1962,56.061,29263397,1002.199172,THA
Thailand,Asia,1967,58.285,34024249,1295.46066,THA
Thailand,Asia,1972,60.405,39276153,1524.358936,THA
Thailand,Asia,1977,62.494,44148285,1961.224635,THA
Thailand,Asia,1982,64.597,48827160,2393.219781,THA
Thailand,Asia,1987,66.084,52910342,2982.653773,THA
Thailand,Asia,1992,67.298,56667095,4616.896545,THA
Thailand,Asia,1997,67.521,60216677,5852.625497,THA
Thailand,Asia,2002,68.564,62806748,5913.187529,THA
Thailand,Asia,2007,70.616,65068149,7458.396327,THA
Togo,Africa,1952,38.596,1219113,859.8086567,TGO
Togo,Africa,1957,41.208,1357445,925.9083202,TGO
Togo,Africa,1962,43.922,1528098,1067.53481,TGO
Togo,Africa,1967,46.769,1735550,1477.59676,TGO
Togo,Africa,1972,49.759,2056351,1649.660188,TGO
Togo,Africa,1977,52.887,2308582,1532.776998,TGO
Togo,Africa,1982,55.471,2644765,1344.577953,TGO
Togo,Africa,1987,56.941,3154264,1202.201361,TGO
Togo,Africa,1992,58.061,3747553,1034.298904,TGO
Togo,Africa,1997,58.39,4320890,982.2869243,TGO
Togo,Africa,2002,57.561,4977378,886.2205765,TGO
Togo,Africa,2007,58.42,5701579,882.9699438,TGO
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,TTO
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,TTO
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971,TTO
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,TTO
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419,TTO
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209,TTO
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,TTO
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,TTO
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,TTO
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126,TTO
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,TTO
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,TTO
Tunisia,Africa,1952,44.6,3647735,1468.475631,TUN
Tunisia,Africa,1957,47.1,3950849,1395.232468,TUN
Tunisia,Africa,1962,49.579,4286552,1660.30321,TUN
Tunisia,Africa,1967,52.053,4786986,1932.360167,TUN
Tunisia,Africa,1972,55.602,5303507,2753.285994,TUN
Tunisia,Africa,1977,59.837,6005061,3120.876811,TUN
Tunisia,Africa,1982,64.048,6734098,3560.233174,TUN
Tunisia,Africa,1987,66.894,7724976,3810.419296,TUN
Tunisia,Africa,1992,70.001,8523077,4332.720164,TUN
Tunisia,Africa,1997,71.973,9231669,4876.798614,TUN
Tunisia,Africa,2002,73.042,9770575,5722.895655,TUN
Tunisia,Africa,2007,73.923,10276158,7092.923025,TUN
Turkey,Europe,1952,43.585,22235677,1969.10098,TUR
Turkey,Europe,1957,48.079,25670939,2218.754257,TUR
Turkey,Europe,1962,52.098,29788695,2322.869908,TUR
Turkey,Europe,1967,54.336,33411317,2826.356387,TUR
Turkey,Europe,1972,57.005,37492953,3450.69638,TUR
Turkey,Europe,1977,59.507,42404033,4269.122326,TUR
Turkey,Europe,1982,61.036,47328791,4241.356344,TUR
Turkey,Europe,1987,63.108,52881328,5089.043686,TUR
Turkey,Europe,1992,66.146,58179144,5678.348271,TUR
Turkey,Europe,1997,68.835,63047647,6601.429915,TUR
Turkey,Europe,2002,70.845,67308928,6508.085718,TUR
Turkey,Europe,2007,71.777,71158647,8458.276384,TUR
Uganda,Africa,1952,39.978,5824797,734.753484,UGA
Uganda,Africa,1957,42.571,6675501,774.3710692,UGA
Uganda,Africa,1962,45.344,7688797,767.2717398,UGA
Uganda,Africa,1967,48.051,8900294,908.9185217,UGA
Uganda,Africa,1972,51.016,10190285,950.735869,UGA
Uganda,Africa,1977,50.35,11457758,843.7331372,UGA
Uganda,Africa,1982,49.849,12939400,682.2662268,UGA
Uganda,Africa,1987,51.509,15283050,617.7244065,UGA
Uganda,Africa,1992,48.825,18252190,644.1707969,UGA
Uganda,Africa,1997,44.578,21210254,816.559081,UGA
Uganda,Africa,2002,47.813,24739869,927.7210018,UGA
Uganda,Africa,2007,51.542,29170398,1056.380121,UGA
United Kingdom,Europe,1952,69.18,50430000,9979.508487,GBR
United Kingdom,Europe,1957,70.42,51430000,11283.17795,GBR
United Kingdom,Europe,1962,70.76,53292000,12477.17707,GBR
United Kingdom,Europe,1967,71.36,54959000,14142.85089,GBR
United Kingdom,Europe,1972,72.01,56079000,15895.11641,GBR
United Kingdom,Europe,1977,72.76,56179000,17428.74846,GBR
United Kingdom,Europe,1982,74.04,56339704,18232.42452,GBR
United Kingdom,Europe,1987,75.007,56981620,21664.78767,GBR
United Kingdom,Europe,1992,76.42,57866349,22705.09254,GBR
United Kingdom,Europe,1997,77.218,58808266,26074.53136,GBR
United Kingdom,Europe,2002,78.471,59912431,29478.99919,GBR
United Kingdom,Europe,2007,79.425,60776238,33203.26128,GBR
United States,Americas,1952,68.44,157553000,13990.48208,USA
United States,Americas,1957,69.49,171984000,14847.12712,USA
United States,Americas,1962,70.21,186538000,16173.14586,USA
United States,Americas,1967,70.76,198712000,19530.36557,USA
United States,Americas,1972,71.34,209896000,21806.03594,USA
United States,Americas,1977,73.38,220239000,24072.63213,USA
United States,Americas,1982,74.65,232187835,25009.55914,USA
United States,Americas,1987,75.02,242803533,29884.35041,USA
United States,Americas,1992,76.09,256894189,32003.93224,USA
United States,Americas,1997,76.81,272911760,35767.43303,USA
United States,Americas,2002,77.31,287675526,39097.09955,USA
United States,Americas,2007,78.242,301139947,42951.65309,USA
Uruguay,Americas,1952,66.071,2252965,5716.766744,URY
Uruguay,Americas,1957,67.044,2424959,6150.772969,URY
Uruguay,Americas,1962,68.253,2598466,5603.357717,URY
Uruguay,Americas,1967,68.468,2748579,5444.61962,URY
Uruguay,Americas,1972,68.673,2829526,5703.408898,URY
Uruguay,Americas,1977,69.481,2873520,6504.339663,URY
Uruguay,Americas,1982,70.805,2953997,6920.223051,URY
Uruguay,Americas,1987,71.918,3045153,7452.398969,URY
Uruguay,Americas,1992,72.752,3149262,8137.004775,URY
Uruguay,Americas,1997,74.223,3262838,9230.240708,URY
Uruguay,Americas,2002,75.307,3363085,7727.002004,URY
Uruguay,Americas,2007,76.384,3447496,10611.46299,URY
Venezuela,Americas,1952,55.088,5439568,7689.799761,VEN
Venezuela,Americas,1957,57.907,6702668,9802.466526,VEN
Venezuela,Americas,1962,60.77,8143375,8422.974165,VEN
Venezuela,Americas,1967,63.479,9709552,9541.474188,VEN
Venezuela,Americas,1972,65.712,11515649,10505.25966,VEN
Venezuela,Americas,1977,67.456,13503563,13143.95095,VEN
Venezuela,Americas,1982,68.557,15620766,11152.41011,VEN
Venezuela,Americas,1987,70.19,17910182,9883.584648,VEN
Venezuela,Americas,1992,71.15,20265563,10733.92631,VEN
Venezuela,Americas,1997,72.146,22374398,10165.49518,VEN
Venezuela,Americas,2002,72.766,24287670,8605.047831,VEN
Venezuela,Americas,2007,73.747,26084662,11415.80569,VEN
Vietnam,Asia,1952,40.412,26246839,605.0664917,VNM
Vietnam,Asia,1957,42.887,28998543,676.2854478,VNM
Vietnam,Asia,1962,45.363,33796140,772.0491602,VNM
Vietnam,Asia,1967,47.838,39463910,637.1232887,VNM
Vietnam,Asia,1972,50.254,44655014,699.5016441,VNM
Vietnam,Asia,1977,55.764,50533506,713.5371196,VNM
Vietnam,Asia,1982,58.816,56142181,707.2357863,VNM
Vietnam,Asia,1987,62.82,62826491,820.7994449,VNM
Vietnam,Asia,1992,67.662,69940728,989.0231487,VNM
Vietnam,Asia,1997,70.672,76048996,1385.896769,VNM
Vietnam,Asia,2002,73.017,80908147,1764.456677,VNM
Vietnam,Asia,2007,74.249,85262356,2441.576404,VNM
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329,PSE
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742,PSE
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312,PSE
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,PSE
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,PSE
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,PSE
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,PSE
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,PSE
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,PSE
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,PSE
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,PSE
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,PSE
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,YEM
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,YEM
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,YEM
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,YEM
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,YEM
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,YEM
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,YEM
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,YEM
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,YEM
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,YEM
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,YEM
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,YEM
Zambia,Africa,1952,42.038,2672000,1147.388831,ZMB
Zambia,Africa,1957,44.077,3016000,1311.956766,ZMB
Zambia,Africa,1962,46.023,3421000,1452.725766,ZMB
Zambia,Africa,1967,47.768,3900000,1777.077318,ZMB
Zambia,Africa,1972,50.107,4506497,1773.498265,ZMB
Zambia,Africa,1977,51.386,5216550,1588.688299,ZMB
Zambia,Africa,1982,51.821,6100407,1408.678565,ZMB
Zambia,Africa,1987,50.821,7272406,1213.315116,ZMB
Zambia,Africa,1992,46.1,8381163,1210.884633,ZMB
Zambia,Africa,1997,40.238,9417789,1071.353818,ZMB
Zambia,Africa,2002,39.193,10595811,1071.613938,ZMB
Zambia,Africa,2007,42.384,11746035,1271.211593,ZMB
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,ZWE
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,ZWE
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,ZWE
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,ZWE
Zimbabwe,Africa,1972,55.635,5861135,799.3621758,ZWE
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,ZWE
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,ZWE
Zimbabwe,Africa,1987,62.351,9216418,706.1573059,ZWE
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,ZWE
Zimbabwe,Africa,1997,46.809,11404948,792.4499603,ZWE
Zimbabwe,Africa,2002,39.989,11926563,672.0386227,ZWE
Zimbabwe,Africa,2007,43.487,12311143,469.7092981,ZWE
