"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HUR","TOT","PC_LF","M","2019-12",6.9,
"SWE","HUR","TOT","PC_LF","M","2020-01",7.4,
"SWE","HUR","TOT","PC_LF","M","2020-02",7.8,
"SWE","HUR","TOT","PC_LF","M","2020-03",6.8,
"SWE","HUR","TOT","PC_LF","M","2020-04",8.1,
"SWE","HUR","TOT","PC_LF","M","2020-05",8.5,
"SWE","HUR","TOT","PC_LF","M","2020-06",9.2,
"SWE","HUR","TOT","PC_LF","M","2020-07",9.5,
"SWE","HUR","TOT","PC_LF","M","2020-08",9.3,
"SWE","HUR","TOT","PC_LF","M","2020-09",9.1,
"SWE","HUR","TOT","PC_LF","M","2020-10",8.8,
"SWE","HUR","TOT","PC_LF","M","2020-11",8.6,
"SWE","HUR","TOT","PC_LF","M","2020-12",9.2,
"SWE","HUR","TOT","PC_LF","M","2021-01",9,
"SWE","HUR","TOT","PC_LF","M","2021-02",9.1,
"SWE","HUR","TOT","PC_LF","M","2021-03",9.5,
"SWE","HUR","TOT","PC_LF","M","2021-04",9,
"SWE","HUR","TOT","PC_LF","M","2021-05",9,
"SWE","HUR","TOT","PC_LF","M","2021-06",9.4,
"SWE","HUR","TOT","PC_LF","M","2021-07",8.5,
"SWE","HUR","TOT","PC_LF","M","2021-08",8.9,
"SWE","HUR","TOT","PC_LF","M","2021-09",8.8,
"SWE","HUR","TOT","PC_LF","M","2021-10",8.3,
"SWE","HUR","TOT","PC_LF","M","2021-11",8.3,
"SWE","HUR","TOT","PC_LF","M","2021-12",7.9,
"SWE","HUR","TOT","PC_LF","M","2022-01",8,
"SWE","HUR","TOT","PC_LF","M","2022-02",7.2,
"SWE","HUR","TOT","PC_LF","M","2022-03",7.7,
"SWE","HUR","TOT","PC_LF","M","2022-04",7.8,
"SWE","HUR","TOT","PC_LF","M","2022-05",7.7,
"SWE","HUR","TOT","PC_LF","M","2022-06",7.6,
"SWE","HUR","TOT","PC_LF","M","2022-07",7,
"SWE","HUR","TOT","PC_LF","M","2022-08",7,
"SWE","HUR","TOT","PC_LF","M","2022-09",7.1,
"SWE","HUR","TOT","PC_LF","M","2022-10",7.7,
"SWE","HUR","TOT","PC_LF","M","2022-11",7.2,
"SWE","HUR","TOT","PC_LF","M","2022-12",7.5,
"SWE","HUR","TOT","PC_LF","M","2023-01",7.3,
"SWE","HUR","TOT","PC_LF","M","2023-02",7.6,
"SWE","HUR","TOT","PC_LF","M","2023-03",7.2,
"SWE","HUR","TOT","PC_LF","M","2023-04",7.1,
"EST","HUR","TOT","PC_LF","M","2003-06",11,
"EST","HUR","TOT","PC_LF","M","2003-07",10.5,
"EST","HUR","TOT","PC_LF","M","2003-08",10.1,
"EST","HUR","TOT","PC_LF","M","2003-09",9.1,
"EST","HUR","TOT","PC_LF","M","2003-10",9.3,
"EST","HUR","TOT","PC_LF","M","2003-11",9.4,
"EST","HUR","TOT","PC_LF","M","2003-12",10.4,
"EST","HUR","TOT","PC_LF","M","2004-01",10.6,
"EST","HUR","TOT","PC_LF","M","2004-02",10,
"EST","HUR","TOT","PC_LF","M","2004-03",9.7,
"EST","HUR","TOT","PC_LF","M","2004-04",9.6,
"EST","HUR","TOT","PC_LF","M","2004-05",9.9,
"EST","HUR","TOT","PC_LF","M","2004-06",9.7,
"EST","HUR","TOT","PC_LF","M","2004-07",10,
"EST","HUR","TOT","PC_LF","M","2004-08",10.4,
"EST","HUR","TOT","PC_LF","M","2004-09",10.2,
"EST","HUR","TOT","PC_LF","M","2004-10",10.3,
"EST","HUR","TOT","PC_LF","M","2004-11",9.5,
"EST","HUR","TOT","PC_LF","M","2004-12",9.5,
"EST","HUR","TOT","PC_LF","M","2005-01",9.2,
"EST","HUR","TOT","PC_LF","M","2005-02",9.3,
"EST","HUR","TOT","PC_LF","M","2005-03",8.6,
"EST","HUR","TOT","PC_LF","M","2005-04",8.3,
"EST","HUR","TOT","PC_LF","M","2005-05",8,
"EST","HUR","TOT","PC_LF","M","2005-06",7.9,
"EST","HUR","TOT","PC_LF","M","2005-07",7.7,
"EST","HUR","TOT","PC_LF","M","2005-08",7.6,
"EST","HUR","TOT","PC_LF","M","2005-09",7.8,
"EST","HUR","TOT","PC_LF","M","2005-10",7.6,
"EST","HUR","TOT","PC_LF","M","2005-11",7.2,
"EST","HUR","TOT","PC_LF","M","2005-12",6.8,
"EST","HUR","TOT","PC_LF","M","2006-01",6.6,
"EST","HUR","TOT","PC_LF","M","2006-02",6.2,
"EST","HUR","TOT","PC_LF","M","2006-03",6.3,
"EST","HUR","TOT","PC_LF","M","2006-04",6,
"EST","HUR","TOT","PC_LF","M","2006-05",6.4,
"EST","HUR","TOT","PC_LF","M","2006-06",6.2,
"EST","HUR","TOT","PC_LF","M","2006-07",6,
"EST","HUR","TOT","PC_LF","M","2006-08",5.8,
"EST","HUR","TOT","PC_LF","M","2006-09",5.6,
"EST","HUR","TOT","PC_LF","M","2006-10",5.8,
"EST","HUR","TOT","PC_LF","M","2006-11",5.4,
"EST","HUR","TOT","PC_LF","M","2006-12",5.1,
"EST","HUR","TOT","PC_LF","M","2007-01",5,
"EST","HUR","TOT","PC_LF","M","2007-02",4.9,
"EST","HUR","TOT","PC_LF","M","2007-03",5.1,
"EST","HUR","TOT","PC_LF","M","2007-04",4.9,
"EST","HUR","TOT","PC_LF","M","2007-05",4.9,
"EST","HUR","TOT","PC_LF","M","2007-06",4.7,
"EST","HUR","TOT","PC_LF","M","2007-07",4.2,
"EST","HUR","TOT","PC_LF","M","2007-08",4.1,
"EST","HUR","TOT","PC_LF","M","2007-09",4,
"EST","HUR","TOT","PC_LF","M","2007-10",4,
"EST","HUR","TOT","PC_LF","M","2007-11",4,
"EST","HUR","TOT","PC_LF","M","2007-12",4.1,
"EST","HUR","TOT","PC_LF","M","2008-01",4.3,
"EST","HUR","TOT","PC_LF","M","2008-02",4.4,
"EST","HUR","TOT","PC_LF","M","2008-03",4.3,
"EST","HUR","TOT","PC_LF","M","2008-04",4.5,
"EST","HUR","TOT","PC_LF","M","2008-05",3.9,
"EST","HUR","TOT","PC_LF","M","2008-06",4.2,
"EST","HUR","TOT","PC_LF","M","2008-07",5.2,
"EST","HUR","TOT","PC_LF","M","2008-08",6.3,
"EST","HUR","TOT","PC_LF","M","2008-09",6.8,
"EST","HUR","TOT","PC_LF","M","2008-10",6.9,
"EST","HUR","TOT","PC_LF","M","2008-11",7.6,
"EST","HUR","TOT","PC_LF","M","2008-12",9.3,"B"
"EST","HUR","TOT","PC_LF","M","2009-01",10.3,
"EST","HUR","TOT","PC_LF","M","2009-02",11,
"EST","HUR","TOT","PC_LF","M","2009-03",11.9,
"EST","HUR","TOT","PC_LF","M","2009-04",12.5,
"EST","HUR","TOT","PC_LF","M","2009-05",12.9,
"EST","HUR","TOT","PC_LF","M","2009-06",13.1,
"EST","HUR","TOT","PC_LF","M","2009-07",14,
"EST","HUR","TOT","PC_LF","M","2009-08",14.5,
"EST","HUR","TOT","PC_LF","M","2009-09",14.3,
"EST","HUR","TOT","PC_LF","M","2009-10",15.1,
"EST","HUR","TOT","PC_LF","M","2009-11",15.5,
"EST","HUR","TOT","PC_LF","M","2009-12",17,
"EST","HUR","TOT","PC_LF","M","2010-01",18.2,
"EST","HUR","TOT","PC_LF","M","2010-02",19.1,
"EST","HUR","TOT","PC_LF","M","2010-03",19.3,
"EST","HUR","TOT","PC_LF","M","2010-04",18.9,
"EST","HUR","TOT","PC_LF","M","2010-05",18,
"EST","HUR","TOT","PC_LF","M","2010-06",17,
"EST","HUR","TOT","PC_LF","M","2010-07",15.6,
"EST","HUR","TOT","PC_LF","M","2010-08",15.4,
"EST","HUR","TOT","PC_LF","M","2010-09",15,
"EST","HUR","TOT","PC_LF","M","2010-10",14.5,
"EST","HUR","TOT","PC_LF","M","2010-11",13.6,
"EST","HUR","TOT","PC_LF","M","2010-12",14.2,
"EST","HUR","TOT","PC_LF","M","2011-01",14.6,
"EST","HUR","TOT","PC_LF","M","2011-02",14,
"EST","HUR","TOT","PC_LF","M","2011-03",13.9,
"EST","HUR","TOT","PC_LF","M","2011-04",13,
"EST","HUR","TOT","PC_LF","M","2011-05",12.9,
"EST","HUR","TOT","PC_LF","M","2011-06",12.7,
"EST","HUR","TOT","PC_LF","M","2011-07",11.6,
"EST","HUR","TOT","PC_LF","M","2011-08",10.9,
"EST","HUR","TOT","PC_LF","M","2011-09",11,
"EST","HUR","TOT","PC_LF","M","2011-10",11.5,
"EST","HUR","TOT","PC_LF","M","2011-11",11.3,
"EST","HUR","TOT","PC_LF","M","2011-12",10.9,
"EST","HUR","TOT","PC_LF","M","2012-01",11,
"EST","HUR","TOT","PC_LF","M","2012-02",11.1,
"EST","HUR","TOT","PC_LF","M","2012-03",11,
"EST","HUR","TOT","PC_LF","M","2012-04",10,
"EST","HUR","TOT","PC_LF","M","2012-05",9.9,
"EST","HUR","TOT","PC_LF","M","2012-06",9.9,
"EST","HUR","TOT","PC_LF","M","2012-07",9.7,
"EST","HUR","TOT","PC_LF","M","2012-08",9.6,
"EST","HUR","TOT","PC_LF","M","2012-09",8.9,
"EST","HUR","TOT","PC_LF","M","2012-10",9,
"EST","HUR","TOT","PC_LF","M","2012-11",9.1,
"EST","HUR","TOT","PC_LF","M","2012-12",9.6,
"EST","HUR","TOT","PC_LF","M","2013-01",9.9,
"EST","HUR","TOT","PC_LF","M","2013-02",9.7,
"EST","HUR","TOT","PC_LF","M","2013-03",9,
"EST","HUR","TOT","PC_LF","M","2013-04",8.1,
"EST","HUR","TOT","PC_LF","M","2013-05",7.9,
"EST","HUR","TOT","PC_LF","M","2013-06",7.7,
"EST","HUR","TOT","PC_LF","M","2013-07",7.6,
"EST","HUR","TOT","PC_LF","M","2013-08",7.9,
"EST","HUR","TOT","PC_LF","M","2013-09",8.2,
"EST","HUR","TOT","PC_LF","M","2013-10",8.6,
"EST","HUR","TOT","PC_LF","M","2013-11",8.8,
"EST","HUR","TOT","PC_LF","M","2013-12",8.5,
"EST","HUR","TOT","PC_LF","M","2014-01",8.8,
"EST","HUR","TOT","PC_LF","M","2014-02",8.2,
"EST","HUR","TOT","PC_LF","M","2014-03",7.9,
"EST","HUR","TOT","PC_LF","M","2014-04",7.6,
"EST","HUR","TOT","PC_LF","M","2014-05",6.9,
"EST","HUR","TOT","PC_LF","M","2014-06",6.8,
"EST","HUR","TOT","PC_LF","M","2014-07",7.1,
"EST","HUR","TOT","PC_LF","M","2014-08",7.6,
"EST","HUR","TOT","PC_LF","M","2014-09",7.3,
"EST","HUR","TOT","PC_LF","M","2014-10",6.8,
"EST","HUR","TOT","PC_LF","M","2014-11",6.4,
"EST","HUR","TOT","PC_LF","M","2014-12",6.5,
"EST","HUR","TOT","PC_LF","M","2015-01",6.8,
"EST","HUR","TOT","PC_LF","M","2015-02",6.6,
"EST","HUR","TOT","PC_LF","M","2015-03",6.8,
"EST","HUR","TOT","PC_LF","M","2015-04",7,
"EST","HUR","TOT","PC_LF","M","2015-05",6.6,
"EST","HUR","TOT","PC_LF","M","2015-06",6.1,
"EST","HUR","TOT","PC_LF","M","2015-07",5.5,
"EST","HUR","TOT","PC_LF","M","2015-08",5.6,
"EST","HUR","TOT","PC_LF","M","2015-09",6,
"EST","HUR","TOT","PC_LF","M","2015-10",6.3,
"EST","HUR","TOT","PC_LF","M","2015-11",6.7,
"EST","HUR","TOT","PC_LF","M","2015-12",6.7,
"EST","HUR","TOT","PC_LF","M","2016-01",6.6,
"EST","HUR","TOT","PC_LF","M","2016-02",6.5,
"EST","HUR","TOT","PC_LF","M","2016-03",6.9,
"EST","HUR","TOT","PC_LF","M","2016-04",6.6,
"EST","HUR","TOT","PC_LF","M","2016-05",6.5,
"EST","HUR","TOT","PC_LF","M","2016-06",6.8,
"EST","HUR","TOT","PC_LF","M","2016-07",6.9,
"EST","HUR","TOT","PC_LF","M","2016-08",7.6,
"EST","HUR","TOT","PC_LF","M","2016-09",7.1,
"EST","HUR","TOT","PC_LF","M","2016-10",7.2,
"EST","HUR","TOT","PC_LF","M","2016-11",6.7,
"EST","HUR","TOT","PC_LF","M","2016-12",6.4,
"EST","HUR","TOT","PC_LF","M","2017-01",6.1,
"EST","HUR","TOT","PC_LF","M","2017-02",5.6,
"EST","HUR","TOT","PC_LF","M","2017-03",5.7,
"EST","HUR","TOT","PC_LF","M","2017-04",6.1,
"EST","HUR","TOT","PC_LF","M","2017-05",6.6,
"EST","HUR","TOT","PC_LF","M","2017-06",6.2,
"EST","HUR","TOT","PC_LF","M","2017-07",5.7,
"EST","HUR","TOT","PC_LF","M","2017-08",5.2,
"EST","HUR","TOT","PC_LF","M","2017-09",5.5,
"EST","HUR","TOT","PC_LF","M","2017-10",5.5,
"EST","HUR","TOT","PC_LF","M","2017-11",5.6,
"EST","HUR","TOT","PC_LF","M","2017-12",6.1,
"EST","HUR","TOT","PC_LF","M","2018-01",6.7,
"EST","HUR","TOT","PC_LF","M","2018-02",6.6,
"EST","HUR","TOT","PC_LF","M","2018-03",5.9,
"EST","HUR","TOT","PC_LF","M","2018-04",5.2,
"EST","HUR","TOT","PC_LF","M","2018-05",5,
"EST","HUR","TOT","PC_LF","M","2018-06",5,
"EST","HUR","TOT","PC_LF","M","2018-07",5.2,
"EST","HUR","TOT","PC_LF","M","2018-08",5.3,
"EST","HUR","TOT","PC_LF","M","2018-09",5.6,
"EST","HUR","TOT","PC_LF","M","2018-10",5.2,
"EST","HUR","TOT","PC_LF","M","2018-11",4.5,
"EST","HUR","TOT","PC_LF","M","2018-12",4.3,
"EST","HUR","TOT","PC_LF","M","2019-01",4.4,
"EST","HUR","TOT","PC_LF","M","2019-02",4.6,
"EST","HUR","TOT","PC_LF","M","2019-03",4.7,
"EST","HUR","TOT","PC_LF","M","2019-04",5,
"EST","HUR","TOT","PC_LF","M","2019-05",5.1,
"EST","HUR","TOT","PC_LF","M","2019-06",4.6,
"EST","HUR","TOT","PC_LF","M","2019-07",4.1,
"EST","HUR","TOT","PC_LF","M","2019-08",4,
"EST","HUR","TOT","PC_LF","M","2019-09",4.4,
"EST","HUR","TOT","PC_LF","M","2019-10",4.2,
"EST","HUR","TOT","PC_LF","M","2019-11",4.2,
"EST","HUR","TOT","PC_LF","M","2019-12",4.6,
"EST","HUR","TOT","PC_LF","M","2020-01",5,
"EST","HUR","TOT","PC_LF","M","2020-02",5.1,
"EST","HUR","TOT","PC_LF","M","2020-03",5.4,
"EST","HUR","TOT","PC_LF","M","2020-04",6.3,
"EST","HUR","TOT","PC_LF","M","2020-05",7.1,
"EST","HUR","TOT","PC_LF","M","2020-06",7.8,
"EST","HUR","TOT","PC_LF","M","2020-07",7.5,
"EST","HUR","TOT","PC_LF","M","2020-08",7.7,
"EST","HUR","TOT","PC_LF","M","2020-09",7.9,
"EST","HUR","TOT","PC_LF","M","2020-10",8,
"EST","HUR","TOT","PC_LF","M","2020-11",7.7,
"EST","HUR","TOT","PC_LF","M","2020-12",7.2,
"EST","HUR","TOT","PC_LF","M","2021-01",7.4,
"EST","HUR","TOT","PC_LF","M","2021-02",7,
"EST","HUR","TOT","PC_LF","M","2021-03",6.6,
"EST","HUR","TOT","PC_LF","M","2021-04",6.5,
"EST","HUR","TOT","PC_LF","M","2021-05",6.8,
"EST","HUR","TOT","PC_LF","M","2021-06",6.5,
"EST","HUR","TOT","PC_LF","M","2021-07",6.2,
"EST","HUR","TOT","PC_LF","M","2021-08",5.8,
"EST","HUR","TOT","PC_LF","M","2021-09",5.6,
"EST","HUR","TOT","PC_LF","M","2021-10",5.1,
"EST","HUR","TOT","PC_LF","M","2021-11",5.3,
"EST","HUR","TOT","PC_LF","M","2021-12",5.5,
"EST","HUR","TOT","PC_LF","M","2022-01",5.9,
"EST","HUR","TOT","PC_LF","M","2022-02",5.5,
"EST","HUR","TOT","PC_LF","M","2022-03",5.5,
"EST","HUR","TOT","PC_LF","M","2022-04",5.5,
"EST","HUR","TOT","PC_LF","M","2022-05",5.8,
"EST","HUR","TOT","PC_LF","M","2022-06",5.8,
"EST","HUR","TOT","PC_LF","M","2022-07",5.8,
"EST","HUR","TOT","PC_LF","M","2022-08",5.7,
"EST","HUR","TOT","PC_LF","M","2022-09",5.3,
"EST","HUR","TOT","PC_LF","M","2022-10",5.4,
"EST","HUR","TOT","PC_LF","M","2022-11",5.4,
"EST","HUR","TOT","PC_LF","M","2022-12",5.3,
"EST","HUR","TOT","PC_LF","M","2023-01",5.2,
"EST","HUR","TOT","PC_LF","M","2023-02",5.3,
"EST","HUR","TOT","PC_LF","M","2023-03",5.9,
"EST","HUR","TOT","PC_LF","M","2023-04",6.1,
"SVN","HUR","TOT","PC_LF","M","2003-06",6.8,
"SVN","HUR","TOT","PC_LF","M","2003-07",6.8,
"SVN","HUR","TOT","PC_LF","M","2003-08",6.8,
"SVN","HUR","TOT","PC_LF","M","2003-09",6.8,
"SVN","HUR","TOT","PC_LF","M","2003-10",6.6,
"SVN","HUR","TOT","PC_LF","M","2003-11",6.5,
"SVN","HUR","TOT","PC_LF","M","2003-12",6.5,
"SVN","HUR","TOT","PC_LF","M","2004-01",6.5,
"SVN","HUR","TOT","PC_LF","M","2004-02",6.5,
"SVN","HUR","TOT","PC_LF","M","2004-03",6.5,
"SVN","HUR","TOT","PC_LF","M","2004-04",6.4,
"SVN","HUR","TOT","PC_LF","M","2004-05",6.4,
"SVN","HUR","TOT","PC_LF","M","2004-06",6.2,
"SVN","HUR","TOT","PC_LF","M","2004-07",6.1,
"SVN","HUR","TOT","PC_LF","M","2004-08",6.2,
"SVN","HUR","TOT","PC_LF","M","2004-09",6.2,
"SVN","HUR","TOT","PC_LF","M","2004-10",6.3,
"SVN","HUR","TOT","PC_LF","M","2004-11",6.2,
"SVN","HUR","TOT","PC_LF","M","2004-12",6.4,
"SVN","HUR","TOT","PC_LF","M","2005-01",6.4,
"SVN","HUR","TOT","PC_LF","M","2005-02",6.5,
"SVN","HUR","TOT","PC_LF","M","2005-03",6.4,
"SVN","HUR","TOT","PC_LF","M","2005-04",6.1,
"SVN","HUR","TOT","PC_LF","M","2005-05",6,
"SVN","HUR","TOT","PC_LF","M","2005-06",6,
"SVN","HUR","TOT","PC_LF","M","2005-07",6.3,
"SVN","HUR","TOT","PC_LF","M","2005-08",6.5,
"SVN","HUR","TOT","PC_LF","M","2005-09",6.9,
"SVN","HUR","TOT","PC_LF","M","2005-10",7.1,
"SVN","HUR","TOT","PC_LF","M","2005-11",7.2,
"SVN","HUR","TOT","PC_LF","M","2005-12",7,
"SVN","HUR","TOT","PC_LF","M","2006-01",6.7,
"SVN","HUR","TOT","PC_LF","M","2006-02",6.5,
"SVN","HUR","TOT","PC_LF","M","2006-03",6.4,
"SVN","HUR","TOT","PC_LF","M","2006-04",6.3,
"SVN","HUR","TOT","PC_LF","M","2006-05",6.2,
"SVN","HUR","TOT","PC_LF","M","2006-06",6,
"SVN","HUR","TOT","PC_LF","M","2006-07",5.9,
"SVN","HUR","TOT","PC_LF","M","2006-08",5.7,
"SVN","HUR","TOT","PC_LF","M","2006-09",5.6,
"SVN","HUR","TOT","PC_LF","M","2006-10",5.5,
"SVN","HUR","TOT","PC_LF","M","2006-11",5.5,
"SVN","HUR","TOT","PC_LF","M","2006-12",5.4,
"SVN","HUR","TOT","PC_LF","M","2007-01",5.4,
"SVN","HUR","TOT","PC_LF","M","2007-02",5.3,
"SVN","HUR","TOT","PC_LF","M","2007-03",5.1,
"SVN","HUR","TOT","PC_LF","M","2007-04",4.9,
"SVN","HUR","TOT","PC_LF","M","2007-05",4.8,
"SVN","HUR","TOT","PC_LF","M","2007-06",4.8,
"SVN","HUR","TOT","PC_LF","M","2007-07",4.7,
"SVN","HUR","TOT","PC_LF","M","2007-08",4.6,
"SVN","HUR","TOT","PC_LF","M","2007-09",4.5,
"SVN","HUR","TOT","PC_LF","M","2007-10",4.6,
"SVN","HUR","TOT","PC_LF","M","2007-11",4.7,
"SVN","HUR","TOT","PC_LF","M","2007-12",4.7,
"SVN","HUR","TOT","PC_LF","M","2008-01",4.8,
"SVN","HUR","TOT","PC_LF","M","2008-02",4.7,
"SVN","HUR","TOT","PC_LF","M","2008-03",4.6,
"SVN","HUR","TOT","PC_LF","M","2008-04",4.4,
"SVN","HUR","TOT","PC_LF","M","2008-05",4.4,
"SVN","HUR","TOT","PC_LF","M","2008-06",4.3,
"SVN","HUR","TOT","PC_LF","M","2008-07",4.3,
"SVN","HUR","TOT","PC_LF","M","2008-08",4.3,
"SVN","HUR","TOT","PC_LF","M","2008-09",4.2,
"SVN","HUR","TOT","PC_LF","M","2008-10",4.2,
"SVN","HUR","TOT","PC_LF","M","2008-11",4.3,
"SVN","HUR","TOT","PC_LF","M","2008-12",4.3,
"SVN","HUR","TOT","PC_LF","M","2009-01",4.8,
"SVN","HUR","TOT","PC_LF","M","2009-02",5,
"SVN","HUR","TOT","PC_LF","M","2009-03",5.2,
"SVN","HUR","TOT","PC_LF","M","2009-04",5.4,
"SVN","HUR","TOT","PC_LF","M","2009-05",5.6,
"SVN","HUR","TOT","PC_LF","M","2009-06",5.9,
"SVN","HUR","TOT","PC_LF","M","2009-07",6.2,
"SVN","HUR","TOT","PC_LF","M","2009-08",6.3,
"SVN","HUR","TOT","PC_LF","M","2009-09",6.4,
"SVN","HUR","TOT","PC_LF","M","2009-10",6.5,
"SVN","HUR","TOT","PC_LF","M","2009-11",6.5,
"SVN","HUR","TOT","PC_LF","M","2009-12",6.4,
"SVN","HUR","TOT","PC_LF","M","2010-01",6.5,
"SVN","HUR","TOT","PC_LF","M","2010-02",6.7,
"SVN","HUR","TOT","PC_LF","M","2010-03",6.9,
"SVN","HUR","TOT","PC_LF","M","2010-04",7.2,
"SVN","HUR","TOT","PC_LF","M","2010-05",7.3,
"SVN","HUR","TOT","PC_LF","M","2010-06",7.3,
"SVN","HUR","TOT","PC_LF","M","2010-07",7.1,
"SVN","HUR","TOT","PC_LF","M","2010-08",7.2,
"SVN","HUR","TOT","PC_LF","M","2010-09",7.4,
"SVN","HUR","TOT","PC_LF","M","2010-10",7.7,
"SVN","HUR","TOT","PC_LF","M","2010-11",7.8,
"SVN","HUR","TOT","PC_LF","M","2010-12",8.1,
"SVN","HUR","TOT","PC_LF","M","2011-01",8,
"SVN","HUR","TOT","PC_LF","M","2011-02",8,
"SVN","HUR","TOT","PC_LF","M","2011-03",8,
"SVN","HUR","TOT","PC_LF","M","2011-04",7.9,
"SVN","HUR","TOT","PC_LF","M","2011-05",7.8,
"SVN","HUR","TOT","PC_LF","M","2011-06",7.9,
"SVN","HUR","TOT","PC_LF","M","2011-07",8,
"SVN","HUR","TOT","PC_LF","M","2011-08",7.9,
"SVN","HUR","TOT","PC_LF","M","2011-09",8.4,
"SVN","HUR","TOT","PC_LF","M","2011-10",8.7,
"SVN","HUR","TOT","PC_LF","M","2011-11",8.9,
"SVN","HUR","TOT","PC_LF","M","2011-12",8.7,
"SVN","HUR","TOT","PC_LF","M","2012-01",8.2,
"SVN","HUR","TOT","PC_LF","M","2012-02",8,
"SVN","HUR","TOT","PC_LF","M","2012-03",7.9,
"SVN","HUR","TOT","PC_LF","M","2012-04",8,
"SVN","HUR","TOT","PC_LF","M","2012-05",8.3,
"SVN","HUR","TOT","PC_LF","M","2012-06",8.7,
"SVN","HUR","TOT","PC_LF","M","2012-07",9.3,
"SVN","HUR","TOT","PC_LF","M","2012-08",9.5,
"SVN","HUR","TOT","PC_LF","M","2012-09",9.6,
"SVN","HUR","TOT","PC_LF","M","2012-10",9.5,
"SVN","HUR","TOT","PC_LF","M","2012-11",9.5,
"SVN","HUR","TOT","PC_LF","M","2012-12",9.8,
"SVN","HUR","TOT","PC_LF","M","2013-01",10.2,
"SVN","HUR","TOT","PC_LF","M","2013-02",10.5,
"SVN","HUR","TOT","PC_LF","M","2013-03",10.7,
"SVN","HUR","TOT","PC_LF","M","2013-04",10.7,
"SVN","HUR","TOT","PC_LF","M","2013-05",10.6,
"SVN","HUR","TOT","PC_LF","M","2013-06",10.2,
"SVN","HUR","TOT","PC_LF","M","2013-07",9.9,
"SVN","HUR","TOT","PC_LF","M","2013-08",9.7,
"SVN","HUR","TOT","PC_LF","M","2013-09",9.6,
"SVN","HUR","TOT","PC_LF","M","2013-10",9.6,
"SVN","HUR","TOT","PC_LF","M","2013-11",9.7,
"SVN","HUR","TOT","PC_LF","M","2013-12",9.9,
"SVN","HUR","TOT","PC_LF","M","2014-01",10.2,
"SVN","HUR","TOT","PC_LF","M","2014-02",10.2,
"SVN","HUR","TOT","PC_LF","M","2014-03",10.1,
"SVN","HUR","TOT","PC_LF","M","2014-04",9.6,
"SVN","HUR","TOT","PC_LF","M","2014-05",9.4,
"SVN","HUR","TOT","PC_LF","M","2014-06",9.4,
"SVN","HUR","TOT","PC_LF","M","2014-07",9.5,
"SVN","HUR","TOT","PC_LF","M","2014-08",9.5,
"SVN","HUR","TOT","PC_LF","M","2014-09",9.6,
"SVN","HUR","TOT","PC_LF","M","2014-10",9.6,
"SVN","HUR","TOT","PC_LF","M","2014-11",9.6,
"SVN","HUR","TOT","PC_LF","M","2014-12",9.6,
"SVN","HUR","TOT","PC_LF","M","2015-01",9.3,
"SVN","HUR","TOT","PC_LF","M","2015-02",9.2,
"SVN","HUR","TOT","PC_LF","M","2015-03",9.2,
"SVN","HUR","TOT","PC_LF","M","2015-04",9.4,
"SVN","HUR","TOT","PC_LF","M","2015-05",9.4,
"SVN","HUR","TOT","PC_LF","M","2015-06",9.4,
"SVN","HUR","TOT","PC_LF","M","2015-07",9.1,
"SVN","HUR","TOT","PC_LF","M","2015-08",8.9,
"SVN","HUR","TOT","PC_LF","M","2015-09",8.6,
"SVN","HUR","TOT","PC_LF","M","2015-10",8.5,
"SVN","HUR","TOT","PC_LF","M","2015-11",8.4,
"SVN","HUR","TOT","PC_LF","M","2015-12",8.5,
"SVN","HUR","TOT","PC_LF","M","2016-01",8.4,
"SVN","HUR","TOT","PC_LF","M","2016-02",8.3,
"SVN","HUR","TOT","PC_LF","M","2016-03",8.3,
"SVN","HUR","TOT","PC_LF","M","2016-04",8.1,
"SVN","HUR","TOT","PC_LF","M","2016-05",8,
"SVN","HUR","TOT","PC_LF","M","2016-06",7.8,
"SVN","HUR","TOT","PC_LF","M","2016-07",7.6,
"SVN","HUR","TOT","PC_LF","M","2016-08",7.5,
"SVN","HUR","TOT","PC_LF","M","2016-09",7.7,
"SVN","HUR","TOT","PC_LF","M","2016-10",8,
"SVN","HUR","TOT","PC_LF","M","2016-11",8.2,
"SVN","HUR","TOT","PC_LF","M","2016-12",8.1,
"SVN","HUR","TOT","PC_LF","M","2017-01",7.7,
"SVN","HUR","TOT","PC_LF","M","2017-02",7.3,
"SVN","HUR","TOT","PC_LF","M","2017-03",6.9,
"SVN","HUR","TOT","PC_LF","M","2017-04",6.7,
"SVN","HUR","TOT","PC_LF","M","2017-05",6.6,
"SVN","HUR","TOT","PC_LF","M","2017-06",6.6,
"SVN","HUR","TOT","PC_LF","M","2017-07",6.6,
"SVN","HUR","TOT","PC_LF","M","2017-08",6.5,
"SVN","HUR","TOT","PC_LF","M","2017-09",6.3,
"SVN","HUR","TOT","PC_LF","M","2017-10",6,
"SVN","HUR","TOT","PC_LF","M","2017-11",5.8,
"SVN","HUR","TOT","PC_LF","M","2017-12",5.7,
"SVN","HUR","TOT","PC_LF","M","2018-01",5.6,
"SVN","HUR","TOT","PC_LF","M","2018-02",5.6,
"SVN","HUR","TOT","PC_LF","M","2018-03",5.5,
"SVN","HUR","TOT","PC_LF","M","2018-04",5.4,
"SVN","HUR","TOT","PC_LF","M","2018-05",5.3,
"SVN","HUR","TOT","PC_LF","M","2018-06",5.3,
