Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID
12/21/2022,8.99,1,VA,"Furiaz Those We Love Don't Go Away Cardinal Red Bird Small Decorative Winter Garden Flag, Quote Yard Pincone Tree Branches Home Outside Decoration, Christmas Farmhouse Outdoor Decor 12x18",B09CP99P99,BANNER,R_03aEbghUILs9NxD
12/21/2022,9.86,1,VA,"Briarwood Lane Gone But Not Forgotten Bereavement Garden Flag Inspirational Nautical 12.5"" x 18""",B0B2X5WP5R,BANNER,R_03aEbghUILs9NxD
12/22/2022,5.49,1,VA,Ultra Gentle Hydrating Daily Facial Cleanser for Sensitive Skin,B085S7NDYK,BEAUTY,R_03aEbghUILs9NxD
1/3/2023,20.99,1,VA,"JIAFUEO Ziplock Bag Organizer, Bamboo Ziplock Bag Organizer Dispenser for Kitchen Drawer Retro Durable Closed Sandwich Snack Food Plastic Bag Organizer Holder",B09TZ3YRPW,FOOD_STORAGE_BAG,R_03aEbghUILs9NxD
1/3/2023,23.84,1,VA,"Briarwood Lane St Pat's Pickup St Patricks Day Door Mat - 30"" x 18"" - St Patricks Day Door Mat Outdoor - St Patricks Door Mat Door Mat Inserts St Patricks Day Outdoor Mat",B09KS9WWQ1,RUG,R_03aEbghUILs9NxD
1/25/2023,12.63,1,VA,Pentatonix Deluxe Version,B014PD0R0A,ABIS_MUSIC,R_03aEbghUILs9NxD
1/25/2023,17.87,1,VA,Jurassic World Dominion [DVD],B0B2Y8CDZL,ABIS_DVD,R_03aEbghUILs9NxD
2/18/2023,14,1,,Amazon.com eGift Card,B07MRNVRRX,GIFT_CARD,R_03aEbghUILs9NxD
1/23/2018,17.99,1,SD,"Logitech M510 Wireless Computer Mouse – Comfortable Shape with USB Unifying Receiver, with Back/Forward Buttons and Side-to-Side Scrolling, Blue",B006JRIDHK,INPUT_MOUSE,R_06RZP9pS7kONINr
2/26/2018,16.59,1,SD,Crest Complete Cinnamon Rush 5.4 Ounce (3 Pack),B00IG08D64,BEAUTY,R_06RZP9pS7kONINr
2/26/2018,23.49,1,SD,"PreserVision AREDS 2 Eye Vitamin & Mineral Supplement, Contains Lutein, Vitamin C, Zeaxanthin, Zinc & Vitamin E, 120 Softgels (Packaging May Vary)",B00DJUK8HS,NUTRITIONAL_SUPPLEMENT,R_06RZP9pS7kONINr
3/4/2018,9.99,1,SD,"SPARIN Screen Protector Compatible with iPad 6th Generation 9.7 Inch/ iPad 5th Generation, Tempered Glass Compatible with iPad Air 2/ iPad Pro 9.7",B013JZCAZK,SCREEN_PROTECTOR,R_06RZP9pS7kONINr
3/4/2018,305,1,SD,,B078348X2P,,R_06RZP9pS7kONINr
3/8/2018,18.99,1,SD,"Fintie iPad 9.7 inch 2018 2017 / iPad Air Case - 360 Degree Rotating Stand Protective Cover with Auto Sleep Wake for Apple iPad 9.7"" (6th Gen, 5th Gen) / iPad Air 2013 Model, Vintage Antique Bronze",B00V4HC9UC,CARRYING_CASE_OR_BAG,R_06RZP9pS7kONINr
3/21/2018,7.99,1,SD,"Amazon Basics High-Speed HDMI Cable (18 Gbps, 4K/60Hz) - 6 Feet, Pack of 2, Black",B014I8SX4Y,ELECTRONIC_CABLE,R_06RZP9pS7kONINr
4/13/2018,18.99,1,SD,Who's on First Baseball Sports Font Dark T-Shirt,B079Z9Y62H,ORCA_SHIRT,R_06RZP9pS7kONINr
4/30/2018,45,1,SD,,B06XXZRK6S,,R_06RZP9pS7kONINr
6/20/2018,9.99,1,SD,Dr. Scholl's Men's Unisex Surgical Weight Firm Support Socks,B009SPJESM,SOCKS,R_06RZP9pS7kONINr
6/20/2018,9.95,1,SD,Citrusafe Grill Cleaning Spray - BBQ Grid and Grill Grate Cleanser (23oz),B000V1UU6M,CLEANING_AGENT,R_06RZP9pS7kONINr
6/25/2018,7.95,1,SD,Oval Talking Alarm Clock Keychain - White,B00I5PZFX4,CLOCK,R_06RZP9pS7kONINr
7/12/2018,19.99,1,SD,Sun Joe MJ401E-DCA Side Discharge Chute Accessory (for MJ401E + MJ401C Lawn Mowers),B00LP8YE80,OUTDOOR_LIVING,R_06RZP9pS7kONINr
7/12/2018,188,1,SD,"Sun Joe MJ401C-XR-SJB 14-Inch 28-Volt 5-Amp Cordless Lawn Mower w/Brushless Motor, 10.6-Gallon Detachable Collection Bag, Dark Blue",B074WR4Z2N,LAWN_MOWER,R_06RZP9pS7kONINr
7/17/2018,11.99,1,SD,Spectre (BD),B018WXLFSM,ABIS_DVD,R_06RZP9pS7kONINr
7/17/2018,18.95,1,SD,"Made in USA Opaque Compression Socks - Knee-Hi - Closed Toe Support Hose 20-30mmHg - Support Hose For Women Compression - Unisex (Large, Beige)",B00GU1GHXW,MEDICAL_COMPRESSION_GARMENT,R_06RZP9pS7kONINr
8/23/2018,19.97,1,SD,"Fiskars 12-94458697WJ Pinking Shears, 8 Inch, Orange",B000AXI856,SCISSORS,R_06RZP9pS7kONINr
8/23/2018,9.65,1,SD,"Grandma's Secret Spot Remover Laundry Spray - Chlorine, Bleach And Toxin-Free Stain Remover - Stain Remover For Clothes - Fabric Stain Remover Removes Oil, Paint, Blood And Pet Stains – 16 Ounce",B00KKV9WNU,LAUNDRY_DETERGENT,R_06RZP9pS7kONINr
8/23/2018,9.98,1,SD,"Grandma's Secret Spot Remover - Chlorine, Bleach and Toxin-Free Stain Remover - Stain Remover for Clothes - Fabric Stain Remover Removes Oil, Paint, Blood and Pet Stains – 2 Ounce, Pack of 2",B00V3T7A6E,LAUNDRY_DETERGENT,R_06RZP9pS7kONINr
9/13/2018,11.86,1,SD,Gamewright Qwingo - The Rank & Roll Dice Game,B06XDDBSW4,TABLETOP_GAME,R_06RZP9pS7kONINr
9/13/2018,8.66,1,SD,"Gamewright Qwixx, Replacement Score Cards Action Game Multi-colored 1 Pack",B013C1ISJI,TABLETOP_GAME,R_06RZP9pS7kONINr
10/23/2018,11.79,3,SD,,B009OR5GUE,,R_06RZP9pS7kONINr
10/23/2018,9.99,2,SD,Dr. Scholl's Women's Premier Sheer Firm Support Socks,B007RDT748,SOCKS,R_06RZP9pS7kONINr
10/25/2018,27.95,1,SD,ArtMuseKitsMikash OtterBox Defender iPhone 6/6s Case - Retail Packaging - (Citron Green/DEEP Water Blue),B07F1YVPQ8,WIRELESS_ACCESSORY,R_06RZP9pS7kONINr
11/7/2018,16.99,1,SD,,B07D9BCZBF,,R_06RZP9pS7kONINr
11/7/2018,11.99,1,SD,Womens T Shirts Casual T-Shirts for Women Basic Loose Short Sleeve Womens T-Shirts for Summer Tees Tops,B07BBN67SN,SHIRT,R_06RZP9pS7kONINr
11/14/2018,17.99,1,SD,"NuVein Medical Compression Stockings, 20-30 mmHg Support for Women & Men, Knee Length, Closed Toe, Beige, Large",B07GVVLXWG,MEDICAL_COMPRESSION_GARMENT,R_06RZP9pS7kONINr
11/14/2018,8.24,2,SD,"Granite Ware 7 lb. Capacity 13 in. Covered Oval Roaster, Speckled Black Enamel on Steel",B000QRAMMS,ROASTING_PAN,R_06RZP9pS7kONINr
11/14/2018,15.38,1,SD,"When a Grandpa Says ""I Love You""",0689815123,ABIS_BOOK,R_06RZP9pS7kONINr
11/27/2018,22.88,1,SD,Amazon Basics Gravity Pet Food Feeder and Water Dispensers,B06ZY6Q66G,PET_FEEDER,R_06RZP9pS7kONINr
11/27/2018,3.99,1,SD,"CeraVe Moisturizing Cream | 1.89 Ounce | Travel Size Face and Body Moisturizer for Dry Skin , ivory",B00FZRUIXC,SKIN_MOISTURIZER,R_06RZP9pS7kONINr
11/27/2018,7.99,1,SD,"PILOT B2P Colors - Bottle to Pen Refillable & Retractable Rolling Ball Gel Pen Made From Recycled Bottles, Fine Point, Assorted Color G2 Inks, 5-Pack (36621)",B00FACLSAE,WRITING_INSTRUMENT,R_06RZP9pS7kONINr
11/27/2018,6.98,1,SD,"PILOT B2P - Bottle to Pen Refillable & Retractable Ball Point Pen Made From Recycled Bottles, Medium Point, Black Ink, 5-Pack (32812)",B007ZYF2QG,WRITING_INSTRUMENT,R_06RZP9pS7kONINr
11/27/2018,8.49,1,SD,"Emoji Sunglasses Face Emoticon Cushion Stuffed Plush Soft Pillow, Official Certified, EvZ 32cm Yellow",B00WPVEWBK,PILLOW,R_06RZP9pS7kONINr
11/27/2018,13.99,1,SD,"Pilot® B2P ""Bottle To Pen"" Retractable Ballpoint Pens, Fine Point, 0.7 mm, 86% Recycled, Transparent Blue Barrel, Blue Ink, Pack Of 12",B00J0FUEX4,WRITING_INSTRUMENT,R_06RZP9pS7kONINr
11/30/2018,7.97,1,SD,Giraffes Can't Dance: Audiobook Read-Along (Paperback and CD),054509738X,ABIS_BOOK,R_06RZP9pS7kONINr
11/30/2018,19.95,1,SD,HDi Audio Sport Portable Stereo CD Boombox CD-518 Blue Sport CD Player with AM/FM Radio and Aux Line-in Boombox Black/Blue,B07H9H3Q11,INTEGRATED_STEREO_SYSTEM,R_06RZP9pS7kONINr
11/30/2018,12.73,1,SD,"Alexander and the Terrible, Horrible, No Good, Very Bad Day CD",0060723319,ABIS_BOOK,R_06RZP9pS7kONINr
1/6/2019,11.79,1,SD,,B009OR5GUE,,R_06RZP9pS7kONINr
1/6/2019,6.49,1,SD,Amazon Basics External Hard Drive Portable Carrying Case,B00F5CKWBA,PORTABLE_ELECTRONIC_DEVICE_COVER,R_06RZP9pS7kONINr
1/6/2019,81.99,1,SD,Transcend 2 TB StoreJet M3 Military Drop Tested USB 3.0 External Hard Drive (TS2TSJ25M3),B00K087BM2,COMPUTER_DRIVE_OR_STORAGE,R_06RZP9pS7kONINr
1/6/2019,8.49,1,SD,"AUVON Pill Box 2 Times a Day, Weekly Pill Organizer AM PM with 7 Daily Pocket Case to Hold Vitamin, Medicine, Medication, and Supplement",B07H2GM46Y,PERSONAL_PILL_DISPENSER,R_06RZP9pS7kONINr
1/6/2019,20.99,1,SD,Open Toe Memory Foam Fleece Slippers Anti Skid Rubber Sole Shallow Coffee 11-12 B(M) US,B07H3JPL4W,SLIPPER,R_06RZP9pS7kONINr
1/20/2019,14.99,1,SD,"Playtex Women's 18 Hour Wire-Free Bra, Women’s Flex Back Bra, Women’s Front-Close Bra, US4695",B000MWV7V2,BRA,R_06RZP9pS7kONINr
1/20/2019,17.5,2,SD,"Futuro - 95341EN FUTURO For Her Knee Support, One Size Gray",B003U53OCI,ORTHOPEDIC_BRACE,R_06RZP9pS7kONINr
1/28/2019,15.99,2,SD,"novelinks Transparent 4"" x 6"" Photo Storage Boxes - Photo Organizer Cases Photo Keeper Picture Storage Containers Box for Photos - 10 PACK (Clear)",B07FSH2WMH,STORAGE_BOX,R_06RZP9pS7kONINr
2/5/2019,18.99,1,SD,Cinnamon Hard Candy Individually Wrapped - Cinnamon Discs - Red Candy - Bulk Candy 4 LBS,B075ZYB27G,SUGAR_CANDY,R_06RZP9pS7kONINr
2/5/2019,21.69,1,SD,"Playtex Women's 18 Hour Wire-Free Bra, Women’s Flex Back Bra, Women’s Front-Close Bra, US4695",B000MWV7V2,BRA,R_06RZP9pS7kONINr
3/16/2019,10.99,1,SD,Vlando Small Travel Jewelry Box Organizer Display Storage Case for Rings Earrings Necklace (Blue),B016N2C84E,JEWELRY_STORAGE,R_06RZP9pS7kONINr
3/16/2019,4.7,1,SD,10 Page 20 Card Plastic Wallet Insert for Bifold Business Credit Card Holds,B00QK96WA2,ACCESSORY,R_06RZP9pS7kONINr
5/20/2019,14.75,1,SD,"Nimbus Extra Soft Toothbrushes (Compact Size Head) Periodontist Design Tapered Bristles for Sensitive Teeth and Receding Gums, Individually Wrapped Plaque Remover Toothbrush (5 Pack, Colors May Vary)",B005LB8J06,TOOTHBRUSH,R_06RZP9pS7kONINr
5/20/2019,10.99,1,SD,,B07L4T2FSF,,R_06RZP9pS7kONINr
6/9/2019,20.54,1,SD,Juvo Toilet Aid - 18” Long Reach Personal Wiping Aid with Hygienic Cover - Easy Use Comfort Self Wiper for Toileting (SATA01),B0151FP9AY,HEALTH_PERSONAL_CARE,R_06RZP9pS7kONINr
6/9/2019,59.99,1,SD,"Vive Toilet Seat Riser with Handles - Raised Toilet Seat with Padded Arms for Handicapped - Medical Handicap Bathroom Safety Chair - Portable, High and Elevated Lifter Extender (Elongated)",B074JCVMY2,TOILET_SEAT,R_06RZP9pS7kONINr
6/9/2019,21.9,1,SD,Crossbody Purses for Women Shoulder Handbags Waterproof Nylon Travel Bag Pocketbooks,B07CB8KNYX,HANDBAG,R_06RZP9pS7kONINr
6/15/2019,19.99,1,SD,CompressionZ Compression Socks For Men & Women 30-40 mmHG Tight Stockings,B01CYI95A6,MEDICAL_COMPRESSION_GARMENT,R_06RZP9pS7kONINr
6/15/2019,42.04,1,SD,Propet Women's Travelactiv Fashion Sneaker,B0118FIT3A,SHOES,R_06RZP9pS7kONINr
6/15/2019,16.99,1,SD,RFID Anti Thief Crossbody Bag for Women Waterproof Shoulder Bag Messenger Bag Casual Nylon Purse Handbag,B077C2HPXX,HANDBAG,R_06RZP9pS7kONINr
6/20/2019,9.98,1,SD,"Scotchgard 5019-10UV Cleaners & Protectors Outdoor Sun & Water Shield, 10.5 Oz, Clear",B01LXY3J9I,HARDWARE,R_06RZP9pS7kONINr
6/23/2019,179,1,CA,"Ergobaby Omni 360 All-Position Baby Carrier for Newborn to Toddler with Lumbar Support (7-45 Pounds), Starry Sky",B07GV33PZV,BABY_CARRIER,R_06RZP9pS7kONINr
7/16/2019,32.99,1,SD,"OasisSpace Toilet Rail - Medical Bathroom Safety Frame for Elderly, Handicap and Disabled - Adjustable Toilet Safety Handrail Grab Bar, 2 Additional Rubber Tips",B07BFWPJJJ,HANDRAIL,R_06RZP9pS7kONINr
7/21/2019,49.9,1,SD,"Orthoshoes Womens Edema Shoes Mesh Breathable Lightweight Walking Sneakers Air Cushion for Diabetic, Elderly, Swollen Feet, Plantar Fasciitis",B07NWK6F24,SHOES,R_06RZP9pS7kONINr
7/21/2019,62.99,1,SD,"Pyramid Prime Double Roller 2 Ball Bowling Bag with Large Separate Compartment for Bowling Shoes (Up To US Mens Size 15) or Accessories, Retractable Handle - Extends to 40""",B016APWDXK,SPORT_EQUIPMENT_BAG_CASE,R_06RZP9pS7kONINr
9/3/2019,6.98,1,SD,Seat Belt Lock Clip - Pack of 2 - Instant Comfort,B004XIZBHM,AUTO_ACCESSORY,R_06RZP9pS7kONINr
9/18/2019,13.49,2,SD,"I'm Dead, Now What?: Important Information About My Belongings, Business Affairs, and Wishes",1441317996,ABIS_BOOK,R_06RZP9pS7kONINr
9/18/2019,6.44,1,SD,The Personal Internet Address & Password Logbook (removable cover band for security),1441303251,ABIS_BOOK,R_06RZP9pS7kONINr
9/18/2019,28,1,SD,"Leg Elevation Pillow with Memory Foam Top - Elevating Leg Rest to Reduce Swelling, Back Pain, Hip and Knee Pain - Ideal for Sleeping, Reading, Relaxing- Breathable and Washable Cover- 8in Height Wedge",B07CSG6KQP,BODY_POSITIONER,R_06RZP9pS7kONINr
10/15/2019,39.99,1,SD,"Evenflo Big Kid Amp High Back 2-in-1 Belt-Positioning Booster, Sprocket",B00AJSIVWW,INFANT_TODDLER_CAR_SEAT,R_06RZP9pS7kONINr
11/2/2019,9.95,1,SD,RMS Deluxe Sock Aid - Socks Helper with Foam Handles,B00U9TWCXU,HEALTH_PERSONAL_CARE,R_06RZP9pS7kONINr
11/2/2019,15.46,1,SD,"DMI Comfort Seat Cushion for Soft and Firm Support on Wheelchairs, Office Chairs, Dining Chairs and Stadium Seats, Standard Foam, 16 x 16 x 4, Black",B000FZZ5KK,BODY_POSITIONER,R_06RZP9pS7kONINr
11/5/2019,11.85,1,SD,,B001B5OUZ4,,R_06RZP9pS7kONINr
11/5/2019,5.99,1,SD,"Alcohol Wipes | Individually Wrapped Alcohol Prep Pads with 70% Isopropyl Alcohol, Great for Medical & First Aid Kits | Sterile, Antiseptic 2-Ply Alcohol Swabs - 400 Count",B06XS38XH6,SKIN_CLEANING_WIPE,R_06RZP9pS7kONINr
11/27/2019,59.95,1,SD,Propet Women's Travelactiv Fashion Sneaker,B07RPBDPFY,SHOES,R_06RZP9pS7kONINr
11/27/2019,19.67,1,SD,Never Say Never Again (Collector's Edition),B001R10BMS,PHYSICAL_MOVIE,R_06RZP9pS7kONINr
11/27/2019,8.99,1,SD,HOCUS POCUS,B07CQR5SWN,PHYSICAL_MOVIE,R_06RZP9pS7kONINr
11/27/2019,19.99,1,SD,"Oral-B Sensitive Gum Care Electric Toothbrush Replacement Brush Heads Refill, 3 Count",B00006ANDK,TOOTHBRUSH_HEAD,R_06RZP9pS7kONINr
11/27/2019,8.59,1,SD,Cosybreeze 4 Pack Toilet Seat Hinges Screws Fixings - Toilet Top Fix Expanding Rubber Nuts Screw Set - Black,B07TKDDL4K,TOILET_SEAT,R_06RZP9pS7kONINr
11/27/2019,17.98,1,SD,"Lemi Shine Appliance Cleaner, Multipurpose Cleaner, Boost Appliance Performance (9 Count)",B07CMWX5MZ,CLEANING_AGENT,R_06RZP9pS7kONINr
11/27/2019,2.98,1,SD,"Nite Ize GT3-4PK-A1 Original Gear, Reusable Rubber Twist Tie, Made in The USA, 3-Inch, 3"" - 4-Pack, Colors May Vary, 4 Count",B004MMEHKG,MULTITOOL,R_06RZP9pS7kONINr
11/27/2019,12.87,1,SD,Ready Player One (Blu-ray),B079P9BWR8,PHYSICAL_MOVIE,R_06RZP9pS7kONINr
11/27/2019,13.49,1,SD,Hanes Womens ComfortBlend No-Show Socks 6-Pack (401/6P) -Black -8-12 -6PK,B00XIIP4MU,SOCKS,R_06RZP9pS7kONINr
11/27/2019,58.99,1,SD,"Amazon Basics Padded Office Desk Chair with Armrests, Adjustable Height/Tilt, 360-Degree Swivel, 275Lb Capacity - Black",B00IFHPVEU,CHAIR,R_06RZP9pS7kONINr
11/27/2019,7.92,1,SD,60pcs Friends tv Show Creative DIY Stickers Funny Decorative Cartoon for Cartoon PC Luggage Computer Notebook Phone Home Wall Garden Window Snowboard,B07R13FZH1,STICKER_DECAL,R_06RZP9pS7kONINr
12/3/2019,28.99,1,MN,Alipher School Backpack Waterproof Kids Backpack School Bag Student Bookbag Large Size Yellow,B07FLZN3MS,BACKPACK,R_06RZP9pS7kONINr
12/3/2019,13.99,1,SD,"Philips Beauty SatinShave Essential Women's Wet & Dry Electric Shaver for Legs, Cordless, Pink and White, HP6306/50",B00K3FFIOA,ELECTRIC_SHAVER,R_06RZP9pS7kONINr
12/10/2019,25.99,1,MN,Picun Kids Bluetooth Headphones Safe Volume Limited 85dB 15 Hours Play Time Foldable Stereo Sound Headsets with Mic Wireless Headphones for Girls Children Computer Cellphones School Game(Blue),B07K2WT19Q,HEADPHONES,R_06RZP9pS7kONINr
12/10/2019,26.99,1,MN,Picun Kids Bluetooth Headphones Safe Volume Limited 85dB 15 Hours Play Time Foldable Stereo Sound Headsets with Mic Wireless Headphones for Girls Children Computer Cellphones School Game(Pink),B07K2WYN7T,HEADPHONES,R_06RZP9pS7kONINr
12/16/2019,14.95,1,SD,Santa Claus Costume Jumbo Print Novelty Christmas Holiday Humor Men T-Shirt,B00PKMIP0A,SHIRT,R_06RZP9pS7kONINr
12/22/2019,99.99,1,SD,TODO Under Desk Bike Pedal Exerciser Magnetic Mini Exercise Bike for Arm/Leg Exercisers Smooth and Quiet for Home/Office with Portable Handle (white),B07VT2NXS7,STATIONARY_BICYCLE,R_06RZP9pS7kONINr
1/1/2020,11.99,1,MN,,B078S33JV2,,R_06RZP9pS7kONINr
1/1/2020,10.99,1,SD,"Anti Snoring Chin Strap Ajustable Stop Snoring Solution for Men and Women, Anti Snoring Devices Snore Stopper Chin Straps Sleep AIDS for Snoring Sleeping Mouth Breather",B07WPXY44F,HEALTH_PERSONAL_CARE,R_06RZP9pS7kONINr
1/10/2020,60.49,1,SD,EPSON T202 Claria -Ink High Capacity Black & Standard Color -Cartridge Combo Pack (T202XL-BCS) for select Epson Expression and WorkForce Printers,B079W5FFWC,INKJET_PRINTER_INK,R_06RZP9pS7kONINr
1/10/2020,80,1,SD,circaid Juxtalite Lower Leg System Designed for Compression and Easy Use Medium Short,B00CMSSE0Q,ORTHOPEDIC_BRACE,R_06RZP9pS7kONINr
1/10/2020,4.73,1,SD,Amazon Basics 4 Pack CR2032 3 Volt Lithium Coin Cell Battery,B0787K2XWZ,BATTERY,R_06RZP9pS7kONINr
1/10/2020,80,1,SD,,B00CMSO2NO,,R_06RZP9pS7kONINr
1/10/2020,13.99,1,SD,BPA Free Collapsible Microwave Cover for Food Microwave Splatter Cover Food Strainer Dishwasher Safe 10.5 Inch 2 Pack,B07H93QQ6F,SERVEWARE,R_06RZP9pS7kONINr
1/10/2020,2.99,1,SD,"Measuring Tape 3 Pack, Tape Measure for Body Double Scale Measurement Tape for Sewing, Body, Tailor 150 cm/60 Inch",B07SWZVNC3,TAPE_MEASURE,R_06RZP9pS7kONINr
2/21/2020,20.5,1,SD,Amazon Essentials Men's Classic-Fit Wrinkle-Resistant Flat-Front Chino Pant,B01JQTAI9S,PANTS,R_06RZP9pS7kONINr
3/26/2020,28.48,1,SD,Haggar Men's Work To Weekend No Iron Flat Front Pant Reg. And Big & Tall Sizes,B000N3V7JW,PANTS,R_06RZP9pS7kONINr
3/26/2020,28.37,1,SD,Haggar Men's Premium No Iron Khaki Classic Fit Expandable Waist Flat Front Pant Reg. and Big & Tall Sizes,B00WW6YS44,PANTS,R_06RZP9pS7kONINr
3/26/2020,7.59,1,SD,Bread for the Day 2020: Daily Bible Readings and Prayers (Sundays & Seasons),1506449700,ABIS_BOOK,R_06RZP9pS7kONINr
4/25/2020,9.99,2,SD,"Vanicream, Shampoo for Sensitive Skin, Fragrance, Gluten and Sulfate Free - 12 fl Ounce",B0006FMK98,SHAMPOO,R_06RZP9pS7kONINr
4/25/2020,2.99,1,SD,"AEDILYS Shockproof for iPhone 13 pro Case,[ Non-Yellowing][15FT Military Grade Drop Protection] [Scratch-Resistant], Slim Non-Slip iPhone 13 pro Phone Case, 6.1''- Clear 12 Pack Universal Capacitive Stylus Pen Portable Multicolor Touchscreen Stylus Pens Compatible with Apple iPhone 5 /5S/ 5C /6/7/11 Plus iPad Galaxy Tablet Smartphone PDA (Iphone 11 pro max case)",B07Y8Q1V1Z,INPUT_PEN,R_06RZP9pS7kONINr
4/25/2020,59.99,1,SD,Propet Women's Travelactiv Fashion Sneaker,B0118F82XM,SHOES,R_06RZP9pS7kONINr
4/25/2020,16.99,1,SD,"Playtex Women's 18 Hour Wire-Free Bra, Women’s Flex Back Bra, Women’s Front-Close Bra, US4695",B000MWV7V2,BRA,R_06RZP9pS7kONINr
4/25/2020,23.99,1,SD,"JOUNIVO USB Recording Microphone, Computer PC Podcast Condenser Cardioid Mic with Mute Button & LED Indicator for Laptop, Mac, PS4 - Vocal, Podcasting, Skype, YouTube, Games, Streaming (JV603PRO) …",B07YJGLKQS,MICROPHONE,R_06RZP9pS7kONINr
4/25/2020,19.99,1,SD,Facial Hair Remover ZACCER Painless Hair Removal for Women Waterproof Shaver Razor with LED Light (Rose),B07M67FHP4,ELECTRIC_SHAVER,R_06RZP9pS7kONINr
4/25/2020,16.61,1,SD,,B073HMK9N7,,R_06RZP9pS7kONINr
4/28/2020,11.99,1,MN,Bojafa Dog Teething Toys Ball Nontoxic Durable Dog IQ Puzzle Chew Toys for Puppy Small Large Dog Teeth Cleaning/Chewing/Playing/Treat Dispensing Dog Toys (2 Pack),B06W2P3QF3,PET_TOY,R_06RZP9pS7kONINr
4/28/2020,15.99,1,MN,"VORI iPad 9.7 Case 2018/2017 iPad Case - Folio Stand Smart Cover 5th 6th Generation ipad Cover Fit iPad Air 2 / iPad Air, Galaxy",B07ZQGZWFG,PORTABLE_ELECTRONIC_DEVICE_COVER,R_06RZP9pS7kONINr
4/29/2020,15.95,1,SD,"Nasopure Nasal Wash, Value Refill Kit, “The Nicer Neti Pot” Sinus Wash Kit, Comfortable Nasal Rinse 80 Salt Packets (3.75 Grams Each), Nasal Congestion, Cold, Flu, Allergy, Nasal Irrigation System",B0741DRPB5,MEDICATION,R_06RZP9pS7kONINr
4/29/2020,12.95,1,SD,"Nasopure Nasal Wash, System Kit, “The Nicer Neti Pot” Sinus Wash Kit, Comfortable Nasal Rinse 8 Oz Bottle & 20 Salt Packets (3.75 Grams Each), Nasal Congestion, Cold, Flu, Allergy, Nasal Irrigation",B002N1TOZ6,MEDICATION,R_06RZP9pS7kONINr
5/12/2020,21.99,1,MN,,B07G1GM7HB,,R_06RZP9pS7kONINr
5/12/2020,13.98,1,MN,The Betrothed,0062291637,ABIS_BOOK,R_06RZP9pS7kONINr
5/22/2020,99.99,1,SD,Echo (3rd Gen) - Smart speaker with Alexa - Twilight Blue,B07R1CXKN7,DIGITAL_DEVICE_3,R_06RZP9pS7kONINr
5/22/2020,11.99,1,SD,"Vanicream Gentle Body Wash | Fragrance, Gluten and Sulfate Free | For Sensitive Skin | 12 Ounce",B07FKQGN7F,SKIN_CLEANING_AGENT,R_06RZP9pS7kONINr
5/22/2020,15,1,SD,"Amazon Essentials Women's Cotton Lightly Cushioned Ankle Socks, Pack of 10",B07FCH2KBX,SOCKS,R_06RZP9pS7kONINr
5/22/2020,13.89,1,SD,"Fiskars 92146964J Garden, Shear Ease 360 Degree Swivel Grass Trimmer, Black",B0000950PZ,GARDEN_SHEAR_SCISSORS,R_06RZP9pS7kONINr
5/22/2020,7.99,1,SD,"ULTRA CLARITY Eyeglass Lens Cleaning Spray 7oz Value Pack, 1oz Spray, 6oz Refill, & Microfiber Cloth, Glasses, Phone & Electronic Screens, Ideal Even on Coated Surfaces, Professional Grade",B0051QFSCI,CONTACT_LENS_CLEANER,R_06RZP9pS7kONINr
5/22/2020,7.19,1,SD,"Scrubbing Bubbles Fresh Brush Flushables Refill, Toilet and Toilet Bowl Cleaner, Eliminates Odors and Limescale, Citrus Action Scent, 20 ct",B079X64SG3,CLEANING_AGENT,R_06RZP9pS7kONINr
6/28/2020,24.99,1,SD,"Ergonomic Keyboard Wrist Rest for Pain Relief of Tendinitis, Carpal Tunnel, and Forearm Discomfort (Computer Keyboard)",B07PSF1SBN,WRIST_REST,R_06RZP9pS7kONINr
6/28/2020,11.99,1,SD,"Franklin Sports Youth Batting Tee - Adjustable Height Plastic Training Tee for Kids + Toddlers - 23"" to 33"" Inches",B01L1DJQR2,SPORTING_GOODS,R_06RZP9pS7kONINr
6/28/2020,59.95,1,SD,Propet Women's Travelactiv Fashion Sneaker,B01N59WJDV,SHOES,R_06RZP9pS7kONINr
6/28/2020,59.95,1,SD,Propet Women's Travelactiv Fashion Sneaker,B0118F82XM,SHOES,R_06RZP9pS7kONINr
7/11/2020,41.6,1,SD,"duomed Advantage, 20-30 mmHg, Calf High, Closed Toe",B0753GMWBV,HEALTH_PERSONAL_CARE,R_06RZP9pS7kONINr
7/11/2020,12.99,1,SD,ONTOPON Race Car Lane Intersection Crossroad for RaceTracks Accessory (Crossroad),B07CXW8BFB,TOYS_AND_GAMES,R_06RZP9pS7kONINr
7/11/2020,15.99,1,SD,"Track Cars for Kids, 3 Pack Light up Track Replacemnet Toy Cars, Cars Compatible with Most Tracks Glow in The Dark, Toy Cars with 5 Flashing LED Lights for Most Race Tracks Cars Car Accessories",B07X8MRMD6,NON_RIDING_TOY_VEHICLE,R_06RZP9pS7kONINr
7/11/2020,9.99,1,SD,"HBlife Small Toothbrush Holder for Bathroom, 5 Slots Silver Stainless Steel Bathroom Accessories Organizer for Small Spaces",B075D9RDS1,TOOTHBRUSH_HOLDER,R_06RZP9pS7kONINr
