,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Stock
204,2017-03-09,172.1,179.57,172.0,173.0,40767.0,0.0,1.0,171.52470229602,178.96973150085,171.42503657708,172.42169376648,40767.0,COKE
205,2017-03-08,174.56,175.99,172.19,174.35,28370.0,0.0,1.0,173.97647898195,175.40169876279,171.61440144306002,173.76718097217,28370.0,COKE
206,2017-03-07,172.98,175.96,172.98,174.55,15968.0,0.0,1.0,172.40176062268998,175.37179904711002,172.40176062268998,173.96651241005,15968.0,COKE
207,2017-03-06,173.8,175.15,173.16,173.41,19007.0,0.0,1.0,173.21901951799998,174.56450672369,172.58115891678003,172.83032321413003,19007.0,COKE
208,2017-03-03,173.99,174.82,172.27,174.29,19041.0,0.0,1.0,173.40838438398998,174.23560985119,171.69413401821998,173.70738154081002,19041.0,COKE
209,2017-03-02,174.43,174.75,173.07,174.02,15530.0,0.0,1.0,173.84691354731999,174.16584384793,172.49145976974,173.43828409967,15530.0,COKE
210,2017-03-01,172.6,175.79,172.6,174.51,32767.0,0.0,1.0,172.02303089071998,175.20236732491,172.02303089071998,173.92664612248,32767.0,COKE
211,2017-02-28,176.69,176.69,171.5,172.07,29221.0,0.0,1.0,176.09935879537,176.09935879537,170.92670798238,171.49480258033998,29221.0,COKE
212,2017-02-27,177.74,178.28400000000002,175.02,176.4,30733.0,0.0,1.0,177.14584884424,177.68803035528,174.43494128906997,175.81032821044,30733.0,COKE
213,2017-02-24,179.8,180.065,176.44,177.32,16675.0,0.0,1.0,179.19896265441002,179.46307680959998,175.85019449802,176.72725282468997,16675.0,COKE
214,2017-02-23,180.92,181.23,177.33,180.84,18656.0,0.0,1.0,180.31521870653998,180.62418243525002,176.73721939659,180.23548613139,18656.0,COKE
215,2017-02-22,180.73,181.1541,178.83,180.57,19307.0,0.0,1.0,180.12585384055,180.54853615458,178.23220518069002,179.96638869025003,19307.0,COKE
216,2017-02-21,177.85,181.27,177.85,181.09,33026.0,0.0,1.0,177.25548113508,180.66404872283002,177.25548113508,180.48465042874,33026.0,COKE
217,2017-02-17,175.53,177.6,175.53,177.06,19762.0,0.0,1.0,174.94323645567002,177.00631683773,174.94323645567002,176.46812195545,19762.0,COKE
218,2017-02-16,174.1,175.12,174.1,175.09,11015.0,0.0,1.0,173.51801667482,174.53460700801003,173.51801667482,174.50470729233,11015.0,COKE
219,2017-02-15,174.4,175.05,174.07,174.44,18255.0,0.0,1.0,173.81701383163997,174.46484100474999,173.48811695913997,173.85688011922002,18255.0,COKE
220,2017-02-14,176.4,176.41,174.2,174.28,13914.0,0.0,1.0,175.81032821044,175.82029478233997,173.61768239376,173.69741496891004,13914.0,COKE
221,2017-02-13,176.5,176.915,174.32,176.5,22154.0,0.0,1.0,175.90999392938,176.32360666299,173.73728125648998,175.90999392938,22154.0,COKE
222,2017-02-10,177.3,177.43,174.83,177.0,10021.0,0.0,1.0,176.70731968091,176.83688511553,174.24557642308,176.40832252409,10021.0,COKE
223,2017-02-09,173.89,178.48,172.86,176.4,31024.0,0.0,1.0,173.30871866505,177.88337516439998,172.28216175996002,175.81032821044,31024.0,COKE
224,2017-02-08,183.98,183.98,171.76,172.99,18512.0,0.0,1.0,183.36498970611,183.36498970611,171.18583885162,172.41172719459,18512.0,COKE
225,2017-02-07,171.41,173.48,170.775,172.34,26183.0,0.0,1.0,170.83700883533,172.90008921739,170.20413152006,171.76390002147,26183.0,COKE
226,2017-02-06,170.95,171.99,170.625,171.29,15328.0,0.0,1.0,170.37854652821002,171.41507000517998,170.05463294165,170.7174099726,15328.0,COKE
227,2017-02-03,169.5,171.5653,169.5,171.16,18021.0,0.0,1.0,168.93339360357,170.99178969684,168.93339360357,170.58784453798,18021.0,COKE
228,2017-02-02,168.8,169.8,168.68,169.32,14635.0,0.0,1.0,168.23573357099,169.23239076039,168.11613470826,168.75399530948,14635.0,COKE
229,2017-02-01,169.79,169.82,167.54,168.22,27407.0,0.0,1.0,169.2224241885,169.25232390418,166.97994551235,167.65767240114,27407.0,COKE
230,2017-01-31,164.09,169.33,162.305,168.84,26058.0,0.0,1.0,163.54147820891,168.76396188138,161.76244512583,168.27559985857,26058.0,COKE
231,2017-01-30,165.1,165.3744,162.98,164.5,16760.0,0.0,1.0,164.54810197021,164.82158470298,162.43518872868,163.95010765657,16760.0,COKE
232,2017-01-27,166.26,166.96,165.28,165.91,14373.0,0.0,1.0,165.70422430991002,166.40188434248998,164.7275002643,165.35539429362,14373.0,COKE
233,2017-01-26,168.53,168.9843,165.89,166.49,20938.0,0.0,1.0,167.96663612985,168.419417491,165.33546114983,165.93345546347,20938.0,COKE
234,2017-01-25,169.6,170.265,168.8,169.35,32145.0,0.25,1.0,169.03305932251,169.69583635347,168.23573357099,168.78389502516,32145.0,COKE
235,2017-01-24,167.3,170.0,167.3,169.6,23729.0,0.0,1.0,166.4949624865,169.18197024928003,166.4949624865,168.78389502516,23729.0,COKE
236,2017-01-23,166.27,169.13,166.21,167.69,16666.0,0.0,1.0,165.4699187844,168.31615663683002,165.41020750078002,166.88308583001,16666.0,COKE
237,2017-01-20,166.7,168.055,166.01,166.64,14853.0,0.0,1.0,165.89784965031998,167.24632947202,165.21116988872,165.83813836671,14853.0,COKE
238,2017-01-19,167.17,167.99,166.28,166.41,13986.0,0.0,1.0,166.36558803866,167.1816422481,165.479870665,165.60924511283997,13986.0,COKE
239,2017-01-18,167.04,168.25,165.6,168.0,18256.0,0.0,1.0,166.23621359082,167.44039114377,164.803142784,167.19159412870002,18256.0,COKE
240,2017-01-17,169.16,169.99,166.05,166.71,23225.0,0.0,1.0,168.34601227864,169.17201836868,165.25097741113,165.90780153093002,23225.0,COKE
241,2017-01-13,168.7,170.14,167.8,170.1,24570.0,0.0,1.0,167.8882257709,169.32129657772,166.99255651664,169.28148905531,24570.0,COKE
242,2017-01-12,170.52,170.52,168.37,169.3,17057.0,0.0,1.0,169.69946804063,169.69946804063,167.55981371101,168.48533860708,17057.0,COKE
243,2017-01-11,171.0,171.08,169.77,170.92,20980.0,0.0,1.0,170.17715830957,170.25677335439,168.95307699541002,170.09754326475002,20980.0,COKE
244,2017-01-10,172.39,173.01,170.15,171.73,27305.0,0.0,1.0,171.56046971337,172.17748631075,169.33124845831998,170.90364559358,27305.0,COKE
245,2017-01-09,177.0,177.0,172.3,173.17,35326.0,0.0,1.0,176.14828667131002,176.14828667131002,171.47090278795,172.3367164004,35326.0,COKE
246,2017-01-06,178.88,179.6,176.01,177.21,21781.0,0.0,1.0,178.01924022465,178.73577562806,175.16305049162,176.35727616397,21781.0,COKE
247,2017-01-05,180.01,180.9999,178.01,179.3,20840.0,0.0,1.0,179.14380273278,180.12893939366,177.1534266122,178.43721920998001,20840.0,COKE
248,2017-01-04,179.89,181.0,176.07,179.96,17911.0,0.0,1.0,179.02438016555,180.12903891246998,175.22276177523997,179.09404332977002,17911.0,COKE
249,2017-01-03,178.72,180.74,174.6,179.7,31525.0,0.0,1.0,177.86001013501,179.87029001679002,173.75983532661,178.83529443409,31525.0,COKE
250,2016-12-30,178.27,179.9,177.2,178.85,30432.0,0.0,1.0,177.41217550788002,179.03433204615,176.34732428336997,177.98938458284002,30432.0,COKE
251,2016-12-29,177.8,180.7,177.8,179.05,25733.0,0.0,1.0,176.94443711954,179.83048249438,176.94443711954,178.18842219490003,25733.0,COKE
252,2016-12-28,179.23,180.06,177.63,178.7,24004.0,0.0,1.0,178.36755604575,179.19356213580002,176.77525514929002,177.8401063738,24004.0,COKE
253,2016-12-27,178.31,182.26,178.01,179.08,47315.0,0.0,1.0,177.45198303029,181.38297586843004,177.1534266122,178.21827783671,47315.0,COKE
254,2016-12-23,174.0,178.05,174.0,177.56,18639.0,0.0,1.0,173.16272249044,177.19323413461004,173.16272249044,176.70559198507,18639.0,COKE
255,2016-12-22,176.27,176.27,172.66,174.67,25497.0,0.0,1.0,175.42179938729998,175.42179938729998,171.82917048965,173.82949849083,25497.0,COKE
256,2016-12-21,178.12,179.41,176.06,177.21,33825.0,0.0,1.0,177.26289729882998,178.54668989661,175.21280989464,176.35727616397,33825.0,COKE
257,2016-12-20,173.01,179.35,173.01,178.52,43656.0,0.0,1.0,172.17748631075,178.48697861299,172.17748631075,177.66097252294998,43656.0,COKE
258,2016-12-19,174.48,175.57,173.52,173.6,27164.0,0.0,1.0,173.64041275937998,174.72516774508998,172.68503222150002,172.76464726632,27164.0,COKE
259,2016-12-16,172.87,174.74,171.17,174.06,43073.0,0.0,1.0,172.03815998231002,173.89916165505002,170.34634027982,173.22243377406002,43073.0,COKE
260,2016-12-15,167.98,172.41,167.1,171.66,33542.0,0.0,1.0,167.17169036749,171.58037347458,166.29592487443998,170.83398242936002,33542.0,COKE
261,2016-12-14,166.78,168.43,165.5201,167.72,39876.0,0.0,1.0,165.97746469515,167.61952499462,164.72362725799,166.91294147182,39876.0,COKE
262,2016-12-13,167.2,168.24,166.0101,167.16,32946.0,0.0,1.0,166.39544368046998,167.43043926317,165.21126940753,166.35563615806,32946.0,COKE
263,2016-12-12,166.97,167.38,165.22,167.33,29858.0,0.0,1.0,166.1665504266,166.57457753132,164.42497132109,166.52481812831002,29858.0,COKE
264,2016-12-09,162.48,167.54,161.59,167.15,68018.0,0.0,1.0,161.6981560359,166.73380762097,160.81243866224,166.34568427745,68018.0,COKE
265,2016-12-08,161.78,162.85,160.4,161.91,31117.0,0.0,1.0,161.0015243937,162.06637561821,159.6281648705,161.13089884153,31117.0,COKE
266,2016-12-07,159.58,162.06,159.58,162.03,51247.0,0.0,1.0,158.81211066106002,161.28017705058,158.81211066106002,161.25032140877,51247.0,COKE
267,2016-12-06,160.48,161.35,159.27,159.72,23983.0,0.0,1.0,159.70777991532,160.57359352777002,158.50360236237,158.9514369895,23983.0,COKE
268,2016-12-05,157.78,160.75,157.78,160.02,28422.0,0.0,1.0,157.02077215254,159.9764806916,157.02077215254,159.24999340758998,28422.0,COKE
269,2016-12-02,159.14,162.32,157.21,157.62,19529.0,0.0,1.0,158.37422791453,161.53892594625,156.45351495817,156.86154206289,19529.0,COKE
270,2016-12-01,161.53,165.9,157.86,159.01,32908.0,0.0,1.0,160.75272737862,165.10169920209,157.10038719736,158.24485346669,32908.0,COKE
271,2016-11-30,165.81,166.4575,161.39,161.78,39190.0,0.0,1.0,165.01213227666,165.6565165457,160.61340105018,161.0015243937,39190.0,COKE
272,2016-11-29,166.86,167.3013,163.3,165.06,56330.0,0.0,1.0,166.05707973997,166.49625623098,162.51421024534,164.26574123145,56330.0,COKE
273,2016-11-28,166.12,167.44,165.27,166.15,31203.0,0.0,1.0,165.32064057535,166.63428881494,164.47473072411,165.35049621716,31203.0,COKE
274,2016-11-25,165.02,166.87,163.644,165.86,13776.0,0.0,1.0,164.22593370904,166.06703162057,162.85655493808,165.06189167968,13776.0,COKE
275,2016-11-23,165.47,168.551,164.0454,164.73,27369.0,0.0,1.0,164.67376833616999,167.73994274991998,163.25602342548,163.93732917155,27369.0,COKE
276,2016-11-22,165.14,168.94,164.59,165.02,74965.0,0.0,1.0,164.34535627627,168.12707090536998,163.79800284311,164.22593370904,74965.0,COKE
277,2016-11-21,164.84,165.76,164.53,164.9,23857.0,0.0,1.0,164.04679985818,164.96237287365,163.73829155949,164.1065111418,23857.0,COKE
278,2016-11-18,164.37,166.12,164.25,165.44,29717.0,0.0,1.0,163.57906146985002,165.32064057535,163.45963890261,164.64391269436,29717.0,COKE
279,2016-11-17,164.64,165.05,162.971,164.97,27071.0,0.0,1.0,163.84776224613,164.25578935084,162.1867933735,164.17617430602,27071.0,COKE
280,2016-11-16,164.96,165.87,164.21,165.32,27495.0,0.0,1.0,164.16622242542,165.07184356028,163.4198313802,164.52449012712,27495.0,COKE
281,2016-11-15,165.22,166.33,162.8733,164.6,44436.0,0.0,1.0,164.42497132109,165.52963006802,162.08956350001,163.80795472371,44436.0,COKE
282,2016-11-14,167.5,168.1012,162.69,164.98,68300.0,0.0,1.0,166.69400009855,167.29230716040001,161.90714552856002,164.18612618662,68300.0,COKE
283,2016-11-11,158.2,169.58,158.2,167.48,83619.0,0.0,1.0,157.43875113786,168.76399126396,157.43875113786,166.67409633735,83619.0,COKE
284,2016-11-10,155.84,160.87,153.94,160.49,68959.0,0.0,1.0,155.09010731556998,160.09590325883002,153.19925000102,159.71773179592,68959.0,COKE
285,2016-11-09,128.0,157.97,125.001,157.81,254276.0,0.0,1.0,127.38407171709999,157.20985788398997,124.3995027243,157.05062779435,254276.0,COKE
286,2016-11-08,139.1,143.5304,139.1,141.27,34308.0,0.0,1.0,138.43065918631999,142.83974036863,138.43065918631999,140.59021727715,34308.0,COKE
287,2016-11-07,140.56,141.49,139.77,140.37,57754.0,0.0,1.0,139.88363375435,140.80915865041,139.09743518672,139.69454802289,57754.0,COKE
288,2016-11-04,141.74,142.5,140.09,140.56,35511.0,0.0,1.0,141.05795566549,141.81429859131,139.41589536601,139.88363375435,35511.0,COKE
289,2016-11-03,142.01,142.2,141.0,141.38,34320.0,0.0,1.0,141.32665644177,141.51574217322,140.32151650087,140.69968796378,34320.0,COKE
290,2016-11-02,140.94,143.11,140.141,142.72,43964.0,0.0,1.0,140.26180521726002,142.42136330808,139.46664995708,142.03323996457,43964.0,COKE
291,2016-11-01,141.91,142.92,140.64,141.41,35561.0,0.0,1.0,141.22713763574,142.23227757663,139.96324879917,140.72954360558998,35561.0,COKE
292,2016-10-31,145.09,145.09,141.25,141.3,62655.0,0.0,1.0,144.39183566746001,144.39183566746001,140.57031351595,140.62007291896,62655.0,COKE
293,2016-10-28,141.52,145.42,141.52,145.09,86879.0,0.0,1.0,140.83901429222,144.72024772735,140.83901429222,144.39183566746001,86879.0,COKE
294,2016-10-27,144.84,145.04,140.7109,141.56,103943.0,0.0,1.0,144.14303865238998,144.34207626443998,140.03380763264,140.87882181464,103943.0,COKE
295,2016-10-26,145.79,146.975,144.08,144.47,46818.0,0.25,1.0,145.08846730966002,146.26776516110002,143.38669572657,143.77481907008,46818.0,COKE
296,2016-10-25,144.94,145.91,144.282,145.34,27239.0,0.0,1.0,143.99338222787,144.95704705993998,143.3396796923,144.39076978748997,27239.0,COKE
297,2016-10-24,144.5494,144.63,143.18,144.56,25877.0,0.0,1.0,143.6053332759,143.68540686916,142.24487696555,143.61586404623,25877.0,COKE
298,2016-10-21,143.24,143.34,141.74,143.16,29303.0,0.0,1.0,142.30448509949,142.40383198939,140.81428175092,142.22500758757,29303.0,COKE
299,2016-10-20,143.28,144.79,142.65,142.89,35834.0,0.0,1.0,142.34422385545,143.84436189301002,141.71833844905,141.95677098482,35834.0,COKE
300,2016-10-19,141.89,144.43,141.11,143.98,43758.0,0.0,1.0,140.96330208578001,143.48671308936,140.18839634452,143.03965208478002,43758.0,COKE
301,2016-10-18,142.0,143.66,140.0001,142.4,35586.0,0.0,1.0,141.07258366467,142.72174203709,139.08574521347,141.46997122429,35586.0,COKE
302,2016-10-17,140.1,142.24,140.0,141.23,26788.0,0.0,1.0,139.18499275648,141.31101620043998,139.08564586658002,140.3076126124,26788.0,COKE
303,2016-10-14,142.2,142.2,139.96,140.35,31579.0,0.0,1.0,141.27127744448,141.27127744448,139.04590711062,139.43335998124,31579.0,COKE
304,2016-10-13,142.07,142.82,140.89,141.87,56518.0,0.0,1.0,141.1421264876,141.88722816189,139.96983318673,140.94343270778998,56518.0,COKE
305,2016-10-12,139.39,142.79,137.22,141.79,92487.0,0.0,1.0,138.47962983816,141.85742409492,136.32380232723,140.86395519587,92487.0,COKE
306,2016-10-11,141.76,142.8,138.6,140.3,59648.0,0.0,1.0,140.8341511289,141.86735878391002,137.69478940791,139.38368653628999,59648.0,COKE
307,2016-10-10,141.35,143.685,140.735,141.58,85890.0,0.0,1.0,140.42682888029,142.74657875956999,139.81584550738,140.65532672707,85890.0,COKE
308,2016-10-07,142.46,143.3,140.7855,141.47,99537.0,0.0,1.0,141.52957935823,142.36409323343,139.86601568678,140.54604514818,99537.0,COKE
309,2016-10-06,141.53,143.41,140.51,142.5,94226.0,0.0,1.0,140.60565328212,142.47337481233,139.59231500509,141.56931811419,94226.0,COKE
310,2016-10-05,144.29,144.64,140.07,141.44,284030.0,0.0,1.0,143.34762744348998,143.69534155816,139.15518868951,140.5162410812,284030.0,COKE
311,2016-10-04,145.6,146.4,142.53,143.49,59683.0,0.0,1.0,144.64907170124,145.44384682048,141.59912218116997,142.55285232424998,59683.0,COKE
312,2016-10-03,147.52,147.585,144.33,145.12,72717.0,0.0,1.0,146.55653198741,146.62110746585,143.38736619944999,144.17220662969999,72717.0,COKE
313,2016-09-30,143.2,149.255,142.69,148.16,115949.0,0.0,1.0,142.26474634353,148.28020052726,141.75807720501,147.1923520828,115949.0,COKE
314,2016-09-29,146.65,147.0046,143.335,143.41,40293.0,0.0,1.0,145.69221404523998,146.04449811683997,142.3988646449,142.47337481233,40293.0,COKE
315,2016-09-28,147.88,149.545,145.04,146.13,59045.0,0.0,1.0,146.91418079107,148.56830650798,144.09272911777,145.17561021773,59045.0,COKE
316,2016-09-27,144.0,148.37,144.0,148.19,86960.0,0.0,1.0,143.05952146276002,147.4009805516,143.05952146276002,147.22215614977,86960.0,COKE
317,2016-09-26,148.18,148.18,144.3,144.5,60187.0,0.0,1.0,147.21222146078,147.21222146078,143.35756213248,143.55625591228997,60187.0,COKE
318,2016-09-23,151.01,151.01,148.46,148.52,35185.0,0.0,1.0,150.02373844508,150.02373844508,147.49039275251002,147.55000088646003,35185.0,COKE
319,2016-09-22,145.91,151.605,145.91,150.53,92357.0,0.0,1.0,144.95704705993998,150.61485244002,144.95704705993998,149.54687337354,92357.0,COKE
320,2016-09-21,146.0,147.2999,145.11,145.95,57008.0,0.0,1.0,145.04645926086002,146.33786948273,144.16227194071,144.99678581591002,57008.0,COKE
321,2016-09-20,145.59,146.7,144.66,145.73,66670.0,0.0,1.0,144.63913701225002,145.74188749018998,143.71521093613998,144.77822265812,66670.0,COKE
322,2016-09-19,143.5,146.0,143.5,144.64,42633.0,0.0,1.0,142.56278701323998,145.04645926086002,142.56278701323998,143.69534155816,42633.0,COKE
323,2016-09-16,146.52,146.52,143.031,143.85,74768.0,0.0,1.0,145.56306308836,145.56306308836,142.09685009959,142.91050112791,74768.0,COKE
324,2016-09-15,146.17,146.91,145.63,146.4,37972.0,0.0,1.0,145.2153489737,145.95051595899,144.67887576821002,145.44384682048,37972.0,COKE
325,2016-09-14,147.75,148.8899,146.12,146.18,30687.0,0.0,1.0,146.78502983419,147.91748503221,145.16567552874,145.22528366269,30687.0,COKE
326,2016-09-13,149.0,150.0237,146.465,147.15,60106.0,0.0,1.0,148.026865958,149.04388006995,145.50842229892,146.18894849476,60106.0,COKE
327,2016-09-12,149.35,151.23,148.76,149.8,132587.0,0.0,1.0,148.37458007267,150.24230160287,147.78843342222999,148.82164107724,132587.0,COKE
328,2016-09-09,150.88,151.9,149.08,149.21,101763.0,0.0,1.0,149.89458748821002,150.90792576523998,148.10634346991998,148.23549442680002,101763.0,COKE
329,2016-09-08,153.88,155.285,151.38,151.63,88991.0,0.0,1.0,152.87499418535,154.27081798851,150.39132193773,150.63968916249,88991.0,COKE
330,2016-09-07,153.94,156.86,152.96,154.62,107484.0,0.0,1.0,152.93460231928998,155.83553150451002,151.96100279823,153.61016117064,107484.0,COKE
331,2016-09-06,154.59,154.81,152.183,153.72,40892.0,0.0,1.0,153.58035710367,153.79892026146,151.18907746366997,152.7160391615,40892.0,COKE
332,2016-09-02,152.7,154.29,151.87,153.83,83296.0,0.0,1.0,151.70270088446998,153.28231643396,150.87812169826,152.8253207404,83296.0,COKE
333,2016-09-01,149.9,152.65,149.9,152.65,52443.0,0.0,1.0,148.92098796713998,151.65302743952,148.92098796713998,151.65302743952,52443.0,COKE
334,2016-08-31,151.09,151.09,149.835,150.3,52635.0,0.0,1.0,150.10321595701,150.10321595701,148.85641248870002,149.31837552676,52635.0,COKE
335,2016-08-30,150.62,151.7,149.55,150.52,53283.0,0.0,1.0,149.63628557446,150.70923198543002,148.57327385248,149.53693868455,53283.0,COKE
336,2016-08-29,150.47,152.7413,150.0,150.26,53571.0,0.0,1.0,149.4872652396,151.74373115,149.02033485705,149.2786367708,53571.0,COKE
337,2016-08-26,152.24,153.6827,149.96,151.34,64962.0,0.0,1.0,151.24570519091,152.67898277157,148.98059610108,150.35158318177,64962.0,COKE
338,2016-08-25,151.0,153.7699,151.0,152.56,48504.0,0.0,1.0,150.01380375609,152.76561325956,150.01380375609,151.56361523861,48504.0,COKE
339,2016-08-24,153.36,153.971,151.03,151.71,42485.0,0.0,1.0,152.35839035784,152.96539985516,150.04360782307,150.71916667442,42485.0,COKE
340,2016-08-23,149.72,154.79,149.59,153.02,76649.0,0.0,1.0,148.74216356531,153.77905088347998,148.61301260844,152.02061093217,76649.0,COKE
341,2016-08-22,150.86,151.8369,149.3,150.04,64548.0,0.0,1.0,149.87471811023002,150.84523787771002,148.32490662771002,149.06007361301002,64548.0,COKE
342,2016-08-19,152.45,155.505,150.7,151.26,30778.0,0.0,1.0,151.45433365971002,154.4893811463,149.71576308638,150.27210566985,30778.0,COKE
343,2016-08-18,152.31,154.3899,151.39,152.76,72730.0,0.0,1.0,151.31524801385,153.38156397697,150.40125662672,151.76230901841998,72730.0,COKE
344,2016-08-17,152.77,152.909,150.01,151.7,61799.0,0.0,1.0,151.77224370741,151.91033588437,149.03026954604,150.70923198543002,61799.0,COKE
345,2016-08-16,157.11,158.22,153.62,153.96,54550.0,0.0,1.0,156.08389872927,157.18664920721,152.6166922716,152.95447169726998,54550.0,COKE
346,2016-08-15,158.13,161.44,156.65,158.0,68320.0,0.0,1.0,157.0972370063,160.38561906214,155.62690303571,156.96808604941998,68320.0,COKE
347,2016-08-12,151.8,158.46,151.8,156.5,84629.0,0.0,1.0,150.80857887533,157.42508174298,150.80857887533,155.47788270085,84629.0,COKE
348,2016-08-11,153.11,154.2,151.68,152.25,108528.0,0.0,1.0,152.11002313308,153.19290423304,150.68936260745002,151.2556398799,108528.0,COKE
349,2016-08-10,142.21,160.8,141.56,153.5,206186.0,0.0,1.0,141.28121213347,159.74979896675,140.63545734909,152.49747600371,206186.0,COKE
350,2016-08-09,141.82,143.37,141.07,141.53,48013.0,0.0,1.0,140.89375926283998,142.43363605637,140.14865758856,140.60565328212,48013.0,COKE
351,2016-08-08,142.22,142.445,140.51,141.56,29229.0,0.0,1.0,141.29114682246,141.51467732475,139.59231500509,140.63545734909,29229.0,COKE
352,2016-08-05,142.94,144.045,141.9,142.35,44028.0,0.0,1.0,142.00644442978,143.10422756321998,140.97323677477,141.42029777934,44028.0,COKE
353,2016-08-04,143.23,144.0,141.298,142.27,36046.0,0.0,1.0,142.2945504105,143.05952146276002,140.37516849754,141.34082026741,36046.0,COKE
354,2016-08-03,142.5,143.93,140.46,142.42,56930.0,0.0,1.0,141.56931811419,142.98997863982999,139.54264156014,141.48984060227,56930.0,COKE
355,2016-08-02,145.11,146.22899999999998,142.07,142.6,109034.0,0.0,1.0,144.16227194071,145.27396363873999,141.1421264876,141.6686650041,109034.0,COKE
356,2016-08-01,141.82,145.23,140.73,144.51,85272.0,0.0,1.0,140.89375926283998,144.28148820859,139.81087816288,143.56619060128,85272.0,COKE
357,2016-07-29,144.35,145.82,140.1,142.41,205977.0,0.0,1.0,143.40723557743,144.86763485903,139.18499275648,141.47990591328002,205977.0,COKE
358,2016-07-28,141.73,144.2,141.32,143.94,88648.0,0.0,1.0,140.80434706193,143.25821524257,140.39702481332,142.99991332881999,88648.0,COKE
359,2016-07-27,147.0,147.58,140.1,141.73,181083.0,0.25,1.0,146.03992815991,146.61614012135,139.18499275648,140.80434706193,181083.0,COKE
360,2016-07-26,148.67,149.2337,147.03,147.62,57766.0,0.0,1.0,147.43895110365,147.99798343523997,145.81253097982,146.39764553657,57766.0,COKE
361,2016-07-25,150.11,151.579,147.3849,148.43,37293.0,0.0,1.0,148.86702730995,150.32386338428,146.1644922615,147.20093840261,37293.0,COKE
362,2016-07-22,146.99,151.2799,146.94,149.3,57920.0,0.0,1.0,145.77286219632,150.0272400556,145.72327621693,148.06373444391,57920.0,COKE
363,2016-07-21,147.87,148.65,145.5,147.06,71227.0,0.0,1.0,146.64557543349,147.41911671190002,144.29520001064,145.84228256745,71227.0,COKE
364,2016-07-20,146.58,152.26,145.1,148.61,156992.0,0.0,1.0,145.36625716536003,150.9992244235,143.89851217556003,147.37944792839,156992.0,COKE
365,2016-07-19,143.86,147.91,143.54,146.37,92293.0,0.0,1.0,142.66877988681003,146.68524421700002,142.35142961873999,145.15799605194,92293.0,COKE
366,2016-07-18,144.09,144.99,141.53,144.69,128518.0,0.0,1.0,142.89687539198,143.78942302091002,140.35807324746,143.4919071446,128518.0,COKE
367,2016-07-15,146.38,147.27,142.825,144.11,162359.0,0.0,1.0,145.16791324782,146.05054368087,141.64235011353998,142.91670978373,162359.0,COKE
368,2016-07-14,147.42,148.75,145.16,146.38,136574.0,0.0,1.0,146.19930161903,147.51828867067,143.95801535081998,145.16791324782,136574.0,COKE
369,2016-07-13,145.84,148.2938,144.8,146.9,73004.0,0.0,1.0,144.63238467046003,147.06586619476002,143.60099629925,145.68360743341998,73004.0,COKE
370,2016-07-12,145.93,148.12,144.1033,146.45,96889.0,0.0,1.0,144.72163943335,146.89350533042,142.9100652625,145.23733361896,96889.0,COKE
371,2016-07-11,144.65,147.6499,144.62,145.93,54290.0,0.0,1.0,143.45223836109,146.42729795224,143.42248677346,144.72163943335,54290.0,COKE
372,2016-07-08,144.45,147.12,144.3101,145.31,68626.0,0.0,1.0,143.25389444355,145.90178574272,143.11515287323,144.10677328898,68626.0,COKE
373,2016-07-07,144.47,145.4312,143.3,144.29,41919.0,0.0,1.0,143.27372883531,144.22696970301,142.11341691769,143.09521930952,41919.0,COKE
374,2016-07-06,145.44,145.91,138.809,144.76,100811.0,0.0,1.0,144.23569683538,144.7018050416,137.65960424933002,143.56132751574,100811.0,COKE
375,2016-07-05,144.88,146.83,142.7228,145.44,79547.0,0.0,1.0,143.68033386626,145.61418706228,141.54099637167,144.23569683538,79547.0,COKE
376,2016-07-01,146.95,146.95,144.26,144.82,75641.0,0.0,1.0,145.73319341281,145.73319341281,143.06546772189,143.620830691,75641.0,COKE
377,2016-06-30,143.33,147.52,143.123,147.47,123226.0,0.0,1.0,142.14316850533,146.2984735778,141.93788255067,146.24888759841002,123226.0,COKE
378,2016-06-29,141.29,143.37,139.06,142.52,97208.0,0.0,1.0,140.12006054641,142.18283728883,137.90852586584,141.33987563929,97208.0,COKE
379,2016-06-28,142.23,142.56,139.37,140.03,106181.0,0.0,1.0,141.05227695885,141.3795444228,138.21595893803,138.87049386591002,106181.0,COKE
380,2016-06-27,139.19,143.3,138.02,141.09,123994.0,0.0,1.0,138.03744941224,142.11341691769,136.87713749463,139.92171662887,123994.0,COKE
381,2016-06-24,135.14,141.36,133.2,140.59,129672.0,0.0,1.0,134.02098508205,140.18948091755,132.0970490819,139.42585683502,129672.0,COKE
382,2016-06-23,140.82,141.46,139.44,140.12,58462.0,0.0,1.0,139.65395234019,140.28865287632,138.28537930917,138.95974862879999,58462.0,COKE
383,2016-06-22,140.88,140.88,139.0,140.25,67111.0,0.0,1.0,139.71345551546003,139.71345551546003,137.84902269058,139.0886721752,67111.0,COKE
384,2016-06-21,143.12,143.12,139.76,141.1,64759.0,0.0,1.0,141.93490739191003,141.93490739191003,138.60272957723,139.93163382475,64759.0,COKE
385,2016-06-20,141.79,143.27,139.1501,142.41,105262.0,0.0,1.0,140.61592034026,142.08366533006,137.99787980069,141.23078648464,105262.0,COKE
